pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time
0,8.573359500705436,36.5818294817427,4.733873631863024,41.31570311360572,73.92173329616102,32.48200432191625,4.857899492502076
2,34.340744708714325,12.946577181631273,2.2562537993413905,15.202830980972662,55.146064164962596,39.69519711264131,2.504289870690023
1,24.237332910353167,27.927423511959567,4.463057403241185,32.39048091520075,85.05833859786935,52.4740718682786,4.656843217631195
4,68.07680440580863,22.067502262260263,3.8272567572123557,25.89475901947262,128.7970753136073,102.90231629413464,3.8272567572123677
3,54.080615529801825,28.361371126567036,5.237371626609589,33.59874275317663,225.5895837929695,191.79333868762862,5.434873978773872
5,90.10130613377086,26.92177294447267,3.939220432431547,30.86099337690422,241.81153394392126,210.54534690522996,4.3444140942185925
11,123.71297747478724,28.526372098038294,2.6947324539550195,31.221104551993317,309.3834027725825,277.67336059647846,3.183670078065745
13,137.4766826352313,26.21134668815766,3.445197892035254,29.656544580192914,381.8026785988294,352.0411375807126,3.550194329959112
7,119.56103770269733,29.230811052288495,3.643627740839243,32.87443879312774,428.8724969675125,395.34855537173763,4.293130543486399
15,174.31383660933201,18.541582409634273,3.2918962328555392,21.833478642489812,435.9951754595446,413.3569983311934,4.096594718717
24,334.9081270647669,20.74546114970015,1.3139141074583094,22.05937525715846,280.63988377795016,258.5805085207917,1.313914107458288
9,122.52310983025608,28.389267665743414,4.069513813471991,32.458781479215396,520.5714376226035,488.07352932301035,4.108640633849774
14,145.1837509475956,23.05496629751122,4.29770617833019,27.352672475841416,599.7694904104145,571.3185721759345,5.3959519369688
21,279.4993464023001,22.7543876074138,2.12015428891876,24.874541896332556,521.841620546146,496.37210705128774,2.715125887444458
6,118.51272657446589,56.51294095308805,4.641594954805871,61.15453590789391,734.4161295065746,673.2615935986806,4.641594954805896
10,122.89282742060108,33.597462087875996,4.799659917739169,38.39712200561516,779.7289550760182,741.3318330704029,4.799659917739177
20,276.1512205312852,9.971169574612244,2.6992557483981274,12.670425323010372,629.1608386127461,615.7634200355551,3.4262490025788566
8,121.21162979955523,29.86907863427632,5.369313545032977,35.238392179309294,886.1517784336481,850.1629423414549,6.119757457916933
25,365.4569720200448,25.45323742904572,2.3654683378964734,27.81870576694219,678.1569111473666,650.3382053804243,2.365468337896459
12,128.50875260405854,41.17804526949141,5.837294031353008,47.015339300844424,1137.169841990542,1089.7744746240232,6.217322097027505
31,407.71686372598754,16.31652354127242,2.83262239581928,19.149145937091703,907.6227625262824,888.1506127545341,3.155626230475775
27,378.39884364429014,23.223126798109977,3.150974774588164,26.37410157269814,1001.9269214017281,975.3594527760064,3.3443418276117427
33,432.61120268336623,11.395663909518108,2.914122797941166,14.309786707459274,952.5931403006766,938.0976759555917,3.099800435566749
22,296.2253261582058,31.162256860164586,3.6922047856287277,34.85446164579331,1148.270363664405,1113.079456715046,4.028650089194684
18,225.02041552974526,21.638874216873216,4.7870483279450005,26.425922544818214,1269.3937180414682,1242.2260747412774,5.528769083317684
19,234.66086716884502,22.595898005869653,4.857738278668672,27.453636284538323,1293.089922150105,1264.9032474633389,5.590776680896795
26,372.9128552022997,34.91849405201503,3.693226979326388,38.61172103134142,1183.7859835882102,1145.1742625568686,3.6932269793264254
23,323.252879353328,27.79954898462064,4.569109594947291,32.36865857956793,1348.573182811539,1316.003219417365,4.770414409553382
32,426.52649004648595,20.9465384647479,3.375436291240058,24.321974755987956,1268.202809488625,1242.9102362650722,4.346034758804933
16,185.6541154996029,30.403361564116505,5.7828312871605005,36.186192851277006,1532.3383590404082,1495.2968772455824,6.638120230709262
29,388.29499316967673,27.22136223009671,4.077605481448697,31.298967711545405,1332.3063134849513,1301.0073457734059,4.077605481448927
38,516.7245064392365,29.975762638163772,2.907611373141475,32.88337401130525,1221.297301248262,1188.413927236957,2.907611373141208
45,612.134144040181,21.518243857515458,2.671695628742655,24.18993948625811,1132.201776420683,1107.5005099121004,3.183022651067631
47,626.0695723047932,13.868163639341322,2.7425876872748187,16.61075132661614,1157.2649500553462,1140.3138570708306,3.082929345173966
64,784.930800126653,26.518056847757585,2.439408592597936,28.957465440355524,1031.226535461854,1002.2690700214986,2.439408592597829
78,946.4936570489568,7.417100886698346,1.8461468038369853,9.26324769053533,879.9104658343989,870.5048873626937,1.9884775850068763
28,384.81439649428114,16.62176055915329,4.634561372770778,21.25632193192407,1541.670914025619,1520.0439717929905,5.005181673474738
51,677.5347087598685,12.128139492018123,3.275327124703055,15.403466616721177,1251.9706552329822,1236.2461737614121,3.596341979551653
52,677.5488180433897,14.801914000384917,2.9379791768366044,17.73989317722152,1253.8765607742598,1236.013040600371,3.0616061735039466
44,586.9386794808139,25.22358377439115,3.4132439873079723,28.63682776169912,1346.700725549123,1317.6932724585083,3.7838693162236723
55,704.890230654002,16.286863965543603,3.2721738108342064,19.55903777637781,1235.9492764424804,1216.3902386661027,3.2721738108340332
30,394.65004349467085,54.740450665687156,4.891733821334792,59.63218448702195,1555.3286423528125,1495.696457865791,4.891733821334469
40,522.8130621411175,19.55426859679422,4.33032888115148,23.8845974779457,1431.6370491446678,1407.3242819833376,4.758498564536012
34,464.37641416202547,49.329359844051744,4.566199615222669,53.895559459274416,1515.8417344452034,1460.3848264286753,6.127548172476395
74,868.1903181520803,26.338750796735145,2.693349630160804,29.032100426895944,1125.5677586396469,1096.535658212751,2.693349630160583
61,766.8888300163744,28.32200470783699,3.2317086050278636,31.55371331286485,1252.186756995079,1220.3194765397095,3.5452757475320595
36,491.84298345954625,17.03567586528332,4.418241678364593,21.45391754364791,1537.2739380583982,1514.6137481062337,5.624514086881163
43,577.2764150596464,27.233215129714196,3.8377809083075882,31.07099603802178,1455.8807123864603,1424.6521589713595,3.995338285386765
77,940.3222538188799,24.78311002167093,2.7540291732845805,27.537139194955515,1097.7267202240173,1069.9126074772776,3.031002725068902
37,509.75301804430194,37.422532434810705,4.284349301594075,41.70688173640479,1529.375990475381,1487.0043867556767,4.949071284893307
39,519.4168700313218,26.02486855175588,4.398690905531692,30.423559457287574,1533.7686858563975,1503.2924816880375,4.451335616604183
72,850.4534664560707,31.15599193132908,3.160101129488415,34.3160930608175,1222.9143473863842,1188.2131491767432,3.5452062783120937
46,618.5650445480729,31.29810191461045,4.172444558535023,35.47054647314547,1455.3585472093823,1419.8880007362372,4.1724445585349486
17,221.72226707438054,46.45633529459439,7.100211378882057,53.556546673476454,1859.1449197473946,1804.951791385332,7.736793067468227
35,488.3570325039432,37.19454720439187,4.499739480296526,41.69428668468838,1622.2566839708275,1580.0498881062244,5.012248660211071
63,772.4962586766272,12.424256353403559,3.667356788824524,16.09161314222808,1352.9654523410018,1336.398258670648,4.1429373169504515
54,698.869785672606,25.509182352090235,3.659508214044753,29.168690566134988,1430.3593746033077,1400.880011279376,3.9701809718418417
68,819.6310737363204,15.777288575347185,3.602694859990509,19.379983435337692,1316.1095648583096,1296.589981692248,3.7422945907144367
81,970.647513261883,16.701107799062825,3.458719963883956,20.15982776294678,1169.3881952212537,1149.1504822357244,3.5366051864659767
69,831.0303282000489,23.14942687244885,3.5586685697760534,26.708095442224902,1319.3138906871716,1292.6030538179548,3.561409996767793
57,733.1134835169076,29.45447553595745,4.4996742551829545,33.954149791140395,1425.9186304813006,1391.3048542370234,5.159300708319961
59,761.114028727919,25.417806370415434,4.344563623724927,29.762369994140364,1408.5183549069643,1378.7559849128238,4.344563623724866
