pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time,response_time
1,10.95299992437995,71.77190757595794,46.1619467141897,117.93385429014765,559.7146814124933,431.4105828151525,56.53219102138287,12.73454251
27,299.8916272391585,76.21349806295635,46.29387056399913,122.5073686269555,1533.8399186664212,1403.4623090009452,54.16411160251903,300.48540089
66,656.4366379822541,77.46795134878323,46.55719966370805,124.02515101249126,1467.4157257987763,1338.9581710975694,50.98960335242441,656.53511880
38,394.1235768381518,81.96009888697237,47.43884984529474,129.39894873226712,1794.3589940287268,1658.3568419829485,54.04205315880614,394.58106913
76,782.6937756567147,75.45026813869276,47.54014154898181,122.99040968767457,1519.3670321969419,1391.4160401451763,52.500723913072534,782.85830653
65,636.4925627040084,80.9827482891991,47.439853270354824,128.42260155955393,1936.6178779686184,1804.2102405634942,51.42488911592602,636.63827668
39,401.92381531669196,90.40925307412795,47.579370799088096,137.98862387321606,2176.120494242805,2031.03222745886,54.679013709817355,401.92381532
12,136.61500563663225,88.2717101695844,46.806943952292364,135.07865412187675,2464.650840660402,2325.982048335456,50.39708215536109,136.61500564
56,582.6669545292475,79.09831717051351,47.13110583054161,126.22942300105512,2383.982824355867,2246.2935825356444,58.59092464970854,582.89432027
31,323.4210261354829,90.73019826939333,46.030729701322414,136.76092797071573,2669.3784233680008,2528.7044932163735,49.94373188223409,323.42102614
10,112.51736183630399,75.56951073220004,47.56041287014293,123.12992360234298,3024.6893526193994,2893.895813457704,55.22402842949525,112.51736184
70,707.7312929483726,74.2858944375859,45.99072394862636,120.27661838621225,2430.363034052112,2304.479134842046,51.598004772480635,707.81978608
83,886.878344197309,72.56516307794402,46.353320580616995,118.918483658561,2324.7290699328114,2200.155530544391,52.008376310475,886.87834420
47,523.8265736702261,70.16546458991179,46.66526012319212,116.83072471310389,2797.638278509858,2671.0613889579954,56.41142496195016,524.87043957
58,589.7627214282636,81.14420344814305,46.00526389021913,127.14946733836217,2774.283123484759,2639.2162814059798,53.92263863063465,595.51664023
23,238.2375298470071,88.09433312669374,46.551415714507726,134.64574884120145,3168.6286741673507,3030.858839164698,49.675501875957934,242.44606169
82,876.6395558452689,79.30834558632341,47.261730891258615,126.57007647758202,2558.833045589645,2427.032190078437,52.492509924884644,876.80065025
20,226.72637085149947,69.60145862296788,45.89638391165723,115.49784253462511,3352.44854017626,3231.0874065372955,51.75967501599763,226.88811748
72,737.9196274865224,84.0913627906482,46.97684637165212,131.06820916230032,2906.6239416930966,2770.4976280905976,52.03495081185008,738.98803587
19,210.586053214757,73.44450773398533,47.13117711767375,120.57568485165905,3462.5069291211967,3337.410977816995,51.6514435702162,210.61924000
37,390.21847897212297,68.74924559674886,46.75354856795657,115.50279416470542,3337.9490548742933,3215.8742186571953,53.32559062034852,390.21847897
59,591.1023349328577,84.60060858829213,47.40180083925392,132.00240942754604,3172.6200904850584,3035.106637336856,52.912844559909786,591.15487672
68,670.7260729522575,89.13516891151129,47.45910770767091,136.5942766191822,3194.8383675196264,3054.088778802414,51.614419805700436,670.72607295
24,273.3979255281503,94.47862838881699,46.60255727506538,141.08118566388237,3671.9829333160105,3528.213642794791,49.29066213240401,273.39792553
0,6.434503302263843,86.56947836324322,46.140683391038756,132.710161754282,3953.6955767253594,3815.0313905555226,52.09470780659294,6.43450330
2,22.89828459087599,83.57338732988715,47.10209976283709,130.67548709272424,3949.2937395416675,3811.299483777062,54.42086843471752,24.40752842
79,794.690375563353,82.97699502869418,46.85072876839485,129.827723797089,3218.2033343544767,3082.8155766266136,52.410762699168686,794.69037556
14,148.23415731813301,85.1229517393991,47.50262550568138,132.62557724508048,3900.249519880953,3763.2355341095704,51.89103403198243,148.31594731
73,767.1660561130449,88.34154805707317,47.595939265062704,135.9374873221359,3301.013480529502,3162.8253572732237,49.84657519920404,767.16605611
16,159.53085456127815,76.11263977197332,47.67488302017081,123.78752279214413,4007.875067012833,3876.5101783379305,55.25224890292526,159.65439888
33,345.56740168395123,91.24856708406462,45.022183102844394,136.27075018690903,3865.7887673627256,3727.6174139842014,46.92278629446008,345.56740168
71,708.8374144693156,91.87916205304379,45.841144193168226,137.72030624621203,3545.932060090146,3404.009959400161,50.04293863694227,708.83741447
35,364.5160814217339,78.47070531895697,46.223317979184905,124.69402329814187,3918.5235102023203,3785.0310242863493,55.021780597010036,364.51608142
26,286.9529934370687,73.32541644308131,46.202908352499485,119.5283247955808,4092.475146722978,3967.7817057721613,51.36802450773342,287.88672038
7,70.55928105594582,79.81763678386169,46.224910216963174,126.04254700082487,4315.98935361324,4183.366857859487,52.80485896988948,70.55928106
63,612.128271790642,86.49615036231825,46.63587292785029,133.13202329016855,3810.424900451087,3671.0172198230603,52.91153026570669,612.12827179
48,526.9117654955711,77.02067036508144,45.817013068613846,122.83768343369529,3946.624362077006,3817.157129547466,52.44656216445492,526.91176550
49,545.7964372954065,68.12097381372725,46.11939062167552,114.24036443540277,3939.2527836814425,3819.0828151880805,52.04899467963901,547.13574100
55,580.4791790552762,84.46857607140318,44.002774776672844,128.47135084807604,3937.890087536938,3799.079230297019,54.342281168515,580.69757691
54,578.1748761195712,79.81861639165483,47.12033699810313,126.93895338975793,3955.760383208036,3816.6261520689736,59.31561474740681,579.01632285
80,839.3238080689097,88.4998049548047,46.91481140610704,135.41461636091174,3742.9320486238603,3598.992042383749,55.44020128530599,839.32380807
51,553.9953957684888,86.236161312779,46.235988901005214,132.47215021378418,4058.7500562549326,3922.233831532288,50.280063409866216,553.99539577
30,316.7183332465687,85.2600228101085,46.9380650163701,132.19808782647863,4482.0124389723815,4345.633797401427,51.1186187608464,4606.21657949
11,126.05936636672851,76.0743146028591,47.509944516586316,123.58425911944545,4798.52659581437,4669.266949991237,53.1853312202681,129.71004069
6,52.443661635132926,101.78857589988642,46.86100655938864,148.64958245927505,4894.158443187146,4742.232824248523,50.1370430387413,54.90119969
32,336.06136156406933,89.45473814010005,47.34479548578511,136.79953362588515,4630.650683436507,4488.341889226118,52.85405607029145,336.36004341
25,283.3269308261059,81.62607432129353,46.58193662800235,128.20801094929587,4709.81944533633,4574.820470698073,53.37290031696347,284.20662658
28,304.112685898299,85.68063727209683,47.27860506735276,132.9592423394496,4792.507224567235,4654.235514969073,52.59107232606584,4818.39396686
61,608.6944084852734,82.60329235626385,46.50112062684951,129.10441298311338,4504.742421203334,4369.163483819797,52.975645027273686,613.91630480
77,784.854963104918,82.5016475890352,46.026587095886605,128.52823468492184,4377.125924570819,4244.508586407129,50.11569057465249,801.40256657
62,610.7945229752381,77.20905957942652,46.29049767366056,123.49955725308709,4665.887034959764,4538.211266549392,50.46670883094066,5090.47142830
42,432.06821765802255,71.91169762104435,46.16678676331173,118.0784843843561,4918.896936387087,4792.2339728184925,54.751265947550166,433.56205538
36,380.5085920909434,83.45874960996318,46.62471107690961,130.0834606868728,5008.98703208221,4873.094255389302,52.43402708294661,380.50859209
45,519.222268786386,85.52470622912924,45.2823428932682,130.8070491223974,4957.848655201836,4822.339464089848,49.98448488285521,535.45219890
52,565.9694859463928,83.20219096473134,46.54089067009589,129.7430816348272,5034.851361772411,4902.952507122393,48.696663685288286,565.96948595
43,480.81537647823643,82.24627028595026,47.16019322093498,129.40646350688525,5170.771990227789,5037.801476805428,50.72424313641176,480.94038343
75,769.4410783596303,75.64218282562123,45.721748298260486,121.3639311238817,5023.587091073074,4897.698952524571,50.24595572288433,769.44107836
46,519.2348872894678,82.38229472001174,46.99018368452613,129.37247840453787,5306.873890341141,5170.286715960598,54.20487966053247,519.23488729
8,79.22030923895872,79.22898476717259,44.77468302422281,124.00366779139537,5749.510125947954,5620.8656442962565,49.41549688452264,79.22030924
60,593.8575568533022,76.31416997874221,47.002802955284075,123.31697293402628,5350.016664291014,5215.846701731358,57.855792580915704,593.85755685
50,546.327412777153,88.41085189903534,45.68296487989452,134.09381677892986,5490.896210713336,5350.978884983344,51.50647383095827,546.32741278
18,193.89152071620134,68.90065118970224,46.67353865912491,115.57418984882716,5847.845752537455,5726.299641070799,52.64546027695425,193.89152072
78,787.1382096968549,67.50638726481047,47.70704261160438,115.21342987641484,5295.146024285295,5174.414415673416,53.22522134706537,787.13820970
17,178.49771624725506,84.35704526775037,47.23745834420619,131.59450361195655,6004.957625339147,5866.809575825701,53.79100424569367,178.49771625
4,39.14129890618839,76.8653667276176,48.351726062219925,125.21709278983751,6170.4803649984015,6038.486378392415,55.12861987836485,40.13681127
53,577.3484045747186,94.0589042533201,47.02397271146366,141.08287696478374,5655.917327665842,5511.199270737155,50.65915267537309,578.21141586
9,84.71591730100957,92.53271720835046,47.65561221504166,140.1883294233921,6177.223168427796,6031.845906132351,52.84454508709817,98.31458085
34,362.8863170305355,72.72047449168745,46.931343718287486,119.65181820997496,5971.833970798549,5843.70226452924,55.411231777625005,363.33903502
44,506.52834861060455,86.67267297995532,46.69336831401272,133.36604129396804,5874.50585142426,5734.750109060924,53.083069383381655,506.52834861
81,867.4966098415974,77.31355864632856,47.05878750916388,124.37234615549247,5537.342721823604,5407.574355124552,52.45480805272393,867.63633373
57,586.7671581019658,80.0108662660196,47.31780463223458,127.32867089825417,5902.315503919144,5768.396688021174,53.90794963195265,588.66190518
22,237.29824066077234,91.65266549301144,47.40819824030028,139.06086373331172,6265.879812424762,6121.615761155718,52.611385776033075,237.29824066
40,402.4304841467137,81.4906652340955,46.20978416273496,127.70044939683046,6105.976833139836,5972.128006480456,52.35816142528438,402.46819505
15,159.21420798601284,72.39561119873562,47.80239204803014,120.19800324676578,6381.158807316437,6251.765895964094,56.99730015360697,159.86798900
13,145.5724716324736,72.43889306820101,46.684303236887814,119.1231963050888,6473.859327772346,6349.91213331746,51.50830138668738,145.65092448
5,47.72468364528477,94.30767090697891,47.63614171698874,141.94381262396763,6627.033974660174,6479.6354000701995,53.09090368299728,47.72468365
69,671.2153414868243,100.93075752645572,45.98177960420225,146.912537130658,6049.591578355318,5899.80379438621,48.857026442653705,1072.28166418
74,769.2495112814028,90.32410190296086,44.70052463346286,135.02462653642374,5953.122056151412,5815.818268188878,46.97968605957328,769.55734609
