pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time
1,48.970153714965704,12.374816441399847,2.430489468430898,14.805305909830746,77.06917312554808,62.14296602810764,2.5513906560405957
5,105.62675478898171,8.067607022432638,1.1020241847871062,9.169631207219744,50.650979292488955,41.481348085269204,1.1020241847871262
0,40.26680975369625,44.94004993187444,5.169254227634696,50.10930415950912,122.85095415188523,72.6269905696258,5.283913650385031
2,58.518329076693796,20.72798966262957,4.353586628134928,25.081576290764502,137.9608318975435,112.66401600803042,4.5688262268835516
4,62.88037173646479,47.590926915601464,4.052200984044626,51.64312789964608,165.00310576805347,112.94791293335132,4.464265919100683
3,59.3123154494206,31.65177869638113,4.32782954643563,35.97960824281676,172.4846948751698,136.28189226168408,4.551023917104558
8,196.46842493797016,8.537692945482394,2.8430445079366238,11.380737453419018,121.90395723669207,110.23225160796392,3.134012683245743
6,140.90151209918537,45.05533026502145,5.056309035290296,50.11163930031175,247.37308841913784,196.80624889721008,5.511509256906237
12,262.3392374510511,27.471967404667488,3.4097070380124004,30.881674442679888,234.03360589949477,202.7560564825847,3.80558201224261
7,173.21091272427597,30.130976754619788,5.800154965906296,35.93113172052608,344.45143322559704,308.27769945981504,6.04275701116228
10,216.50207355222108,24.123689317623406,4.8037393998381015,28.92742871746151,347.3501162344751,318.1611255013464,5.0653014155052745
15,305.0791708069971,19.011276738226755,3.505465644538608,22.51674238276536,378.0510187288007,354.8342673781094,4.205474612464627
13,285.33190232149656,18.980396301236297,4.069123903224093,23.04952020446039,425.11918001927444,401.3859866053049,4.752797112733276
25,437.86353321085437,7.78997445098202,2.2140560419653594,10.00403049294738,418.98225427591444,408.97822378296695,2.214056041965364
11,249.6916398371355,31.02513984453962,5.5931770511650045,36.61831689570462,644.6040538605375,607.5228196556146,6.056094360383156
9,205.86032068025315,36.731917063850496,6.7835661960838465,43.51548325993434,689.4495193727149,645.4382845480859,7.2793177607784685
16,326.9809535005515,19.576205232244234,4.01924220293736,23.595447435181597,598.7198150936963,574.554124414147,4.589485447305094
18,346.97837565425283,31.296877343975662,3.783972057285329,35.08084940126099,603.8515862754027,568.3778631057262,4.176845825700809
14,293.46539600801356,35.73237793768735,4.914164272347171,40.646542210034525,681.320733582925,640.4825490551408,5.10580659009679
21,413.7788526593664,29.807842696642638,2.861531686233672,32.669374382876306,574.3705544580467,541.3790031744222,3.183708586981936
20,404.2097362282992,39.57521271601606,3.3259484891988427,42.901161205214905,649.7229561055325,606.0290066584944,4.118736731021954
17,344.0202967441514,22.95628294026365,4.748287617276651,27.704570557540297,809.2640866649965,781.2164937451032,5.091309979629614
41,652.528407284402,16.56332247860615,1.6221654674016786,18.18548794600783,529.5307316016322,511.1939482194898,1.7734609035363746
45,676.768411614362,8.900292141023236,1.9171087680041499,10.817400909027386,750.9205837869448,740.1031828779176,1.917108768004141
23,428.57702505996934,22.951373965706185,3.5682215338374355,26.519595499543623,1024.0071337289144,996.5064352006677,4.549324562540448
33,531.5181914357954,21.314583566078216,3.1690303517407252,24.483613917818943,936.1704343903355,911.6868204725166,3.1690303517406164
60,835.058148422361,6.890244261075113,1.6702247828746435,8.560469043949755,646.1966349767188,637.6361659327688,1.6702247828746977
24,432.4094896745784,30.28249799097701,3.7757502385482056,34.05824822952521,1073.5262775186084,1038.157471696399,5.086307831232375
30,495.93289069515515,15.494222882607527,3.6081733076234697,19.102396190230994,1015.6927413640873,995.4186757404588,4.779842741020957
