pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time,response_time
0,6.850194881933449,85.0547876563655,46.469206089347104,131.5239937457126,3977.8352228161943,3823.1949682038057,69.5854669560149,6.85019488
2,29.43872738525344,78.22156907052013,46.27879958210895,124.50036865262908,4621.658713638589,4469.4421378763545,73.9950066916986,31.01857064
1,26.803475747090225,81.08777137963725,47.697672634077165,128.7854440137144,4655.74710559851,4496.245370142704,78.41396407615558,26.84754192
5,58.00375230020344,74.29558155201929,45.99864092941449,120.29422248143379,4809.975607078053,4655.339307390925,80.3407181350975,60.11007350
8,103.32007465033598,69.02785992801634,46.06268632231805,115.0905462503344,5118.569759053907,4965.377965423437,84.16393370244009,128.15656739
9,104.37197664008355,70.86307730175851,47.85746356926166,118.72054087102015,5200.325919628914,5046.732311904382,82.7305304227584,113.61932227
3,38.15786651565166,87.35505891215378,46.465031029184175,133.82008994133793,5383.85920182983,5222.517087361758,73.98705555589848,38.62612312
7,93.12378649660648,76.10569693448221,47.43326599075381,123.538962925236,5338.217308889156,5181.382815283757,80.72879667089578,94.91636764
22,216.15033372286265,69.22444378425664,46.62261166334958,115.84705544760621,5502.895142580936,5360.131850712837,73.53884808382529,226.71105132
11,121.39047256698824,76.37469520207178,47.12614460433774,123.50083980640952,5599.929908421817,5451.256690768873,72.29852245085164,139.06340817
25,238.28083981092075,68.4259321674999,48.08617706292959,116.5121092304295,5518.393085986859,5371.51143772867,78.45571609067113,243.66193492
4,39.48346551662131,93.36582602259861,47.37920690907627,140.74503293167487,5733.761546349065,5556.072524399326,84.32319592711931,40.66381788
6,76.09823648261275,83.48405139547629,46.646980334700515,130.13103173017677,5725.266324363053,5565.393811863243,76.3884611043152,81.78856239
29,257.0632786471548,71.70046153610919,47.24267604156211,118.94313757767128,5749.252539462143,5605.582833339089,71.96924458692155,277.60841197
14,149.87968799293878,79.5129545932513,46.15299310259642,125.66594769584772,5881.869337594368,5727.715340523415,74.64104247767835,155.64457983
23,221.06587473808153,74.86703175465631,47.19741075087691,122.06444250553322,5816.848231461213,5666.241887192173,75.73931251436204,225.78745671
17,168.28955841430374,77.57604794743753,46.11820039174893,123.6942483391865,5897.856259498875,5744.441516779511,75.83869477190262,185.82817720
27,247.35185771420885,75.45880764913679,46.41036773558287,121.86917538471965,5835.411763717982,5683.290474329164,76.66248173966227,266.45015056
50,505.19220117159597,64.89434697715046,47.2405233432062,112.13487032035667,5615.096307808779,5473.831662407363,76.37029842424602,545.56815585
18,170.42584685991264,81.28130194612606,47.771125071193104,129.05242701731916,6048.078268917901,5890.671477397138,76.12548957461439,178.68162741
16,165.96387123550835,81.32975000745522,45.44701063795306,126.77676064540825,6112.963255368567,5953.757578911364,77.87592644972085,178.31907153
15,164.37279440849684,83.3306166502632,47.93024328730135,131.26085993756453,6169.9744651579695,6003.881356881123,82.76249162656256,166.96704841
10,114.12234927185206,88.64263461642729,46.99303955982892,135.63567417625617,6235.779121799596,6066.443974422462,80.6925127606827,115.98018703
30,289.6699901286312,75.7526514136309,45.82062134382871,121.57327275745962,6062.6183483415425,5912.477023961431,74.38867296645566,296.20215632
12,127.82501017079383,88.43177814746016,45.59872832843669,134.03050647589686,6256.054891654381,6095.168269328448,72.45484417844628,133.81165666
35,341.31975196216405,77.55852714801274,45.83189780908133,123.39042495709407,6137.214406027864,5974.94144058066,84.71443829917047,365.04733326
52,513.0265552886251,72.32709813124272,46.65377998821634,118.98087811945905,6007.187584843225,5860.001741048593,74.85874566336372,525.42291214
24,237.94659028806174,83.9516968899387,46.49449797535437,130.44619486529308,6298.588666796805,6139.634254130377,75.00271577646373,261.82184545
20,195.2541662444857,87.58317098867265,45.274658927091444,132.8578299157641,6362.872375628962,6208.087711810548,67.20149282971482,208.38410259
43,478.33385222725195,75.93270331144622,45.20837290420911,121.14107621565532,6093.337870116845,5943.056370937518,74.34879586785155,536.16221568
26,245.47672600863308,83.28716453764858,47.22184711324338,130.50901165089195,6343.614646645797,6182.050242499268,78.2772396088545,251.53503781
67,628.3541328107652,73.36668482136895,45.79377576466522,119.16046058603418,5975.170523699414,5822.078511937902,79.72532694011988,752.86897654
79,710.3283264927398,70.9041931488079,47.10879916182725,118.01299231063518,5927.31868842257,5779.104105543462,77.31038973027489,768.40302518
51,508.11182952078735,75.38175896240737,48.049755674675694,123.43151463708308,6164.717290906145,6001.94744205065,87.38808989306312,534.47048963
47,492.20209620508757,77.28024557089347,46.65950698854237,123.93975255943583,6180.748103660255,6021.34529775355,82.12256033578473,502.60782525
33,311.88644190386856,82.88268737078441,46.868217250702365,129.7509046214868,6369.021687074666,6213.154583013095,72.98441669076021,328.12779442
21,204.58360401973414,89.06735721229818,46.25314229445913,135.3204995067573,6478.180744734651,6313.671480338445,75.44190718387921,214.41489580
57,527.6384501258415,76.28639593740414,46.85478156480092,123.14117750220503,6166.940497965561,6011.72225887179,78.93184315634039,643.05245534
40,413.1304271031547,79.23349486289369,45.446267948347035,124.67976281124072,6283.199400527446,6127.073466972556,76.89243869197054,460.31555480
42,471.6935807598313,79.27368256825366,45.81752524669025,125.09120781494393,6232.413029267241,6080.845732369722,72.29361432924043,481.42038967
31,290.9008509463316,83.81859240652204,47.84394043973698,131.662532846259,6418.894165405137,6255.985335566287,79.0902374322988,336.38222260
58,530.6545813607325,78.30865460376448,45.75534203128421,124.06399663504871,6186.964748225495,6038.653601745905,70.00249187580062,632.63740417
34,335.13236474096846,84.2138537094152,46.19148925780998,130.40534296722518,6399.556868933229,6244.968631109697,70.37438411409045,349.28295246
81,726.8491029616309,72.90774449491187,47.43081141421595,120.33855590912782,6008.184806655044,5859.111482008791,76.16558015130806,765.59469836
46,488.2806317292421,81.05111071546372,45.6903878496569,126.74149856512062,6277.187628516437,6124.873970109872,71.26254769107334,498.42604003
44,482.2835134964387,81.47341950396573,45.72774108192998,127.20116058589569,6298.609722640506,6136.867572886506,80.26873025000532,492.46794757
45,486.13249326830567,79.30597182589479,45.35235385310143,124.6583256789962,6303.660184973473,6154.469034939276,69.88517820827741,496.23428765
28,252.42468782122816,90.01237656755356,46.13375141416083,136.14612798171441,6538.424440851903,6370.326398729161,78.08566555515677,258.43362540
63,600.073267734678,77.46957467541056,46.75175530142181,124.22132997683235,6190.952690386123,6032.0311981828345,81.45191752785024,631.24448723
69,636.333673967939,77.13605090173299,46.52134661564362,123.65739751737664,6163.568600956254,6010.464334935884,75.96821511861356,687.11870375
36,366.62764834100597,85.66274311975958,45.98742810223706,131.65017122199663,6439.4573011634475,6279.715951208956,74.07860683470261,375.10753300
37,375.4914555187476,86.4581416215394,46.97304197230409,133.43118359384346,6440.437169746438,6281.578179460349,72.40084866451895,402.81660628
