pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time,response_time
0,6.850194881933449,85.0547876563655,46.469206089347104,131.5239937457126,3504.862236510918,3348.965852591123,70.8415962634281,6.85019488
1,26.803475747090225,81.08777137963725,47.697672634077165,128.7854440137144,4573.936278008108,4417.552560193009,75.29594643546253,27.78905617
2,29.43872738525344,78.22156907052013,46.27879958210895,124.50036865262908,4579.676856691529,4425.001251278833,76.45403634217556,31.62705888
3,38.15786651565166,87.35505891215378,46.465031029184175,133.82008994133793,4895.685302014606,4726.32235427083,82.00788883161961,40.20796766
4,39.48346551662131,93.36582602259861,47.37920690907627,140.74503293167487,4904.135621728538,4736.153390671815,74.6164050341265,40.84557752
5,58.00375230020344,74.29558155201929,45.99864092941449,120.29422248143379,5289.1161803131545,5133.515274251011,81.30532451012522,58.91876825
6,76.09823648261275,83.48405139547629,46.646980334700515,130.13103173017677,5486.7943309718785,5323.729031134747,79.58124844165609,78.76203058
8,103.32007465033598,69.02785992801634,46.06268632231805,115.0905462503344,5670.52089872088,5514.289274389181,87.20376440368344,105.48942452
7,93.12378649660648,76.10569693448221,47.43326599075381,123.538962925236,5736.003996975676,5578.394514790266,81.50378525092759,95.99657162
9,104.37197664008355,70.86307730175851,47.85746356926166,118.72054087102015,5887.9824410473175,5739.549279697838,77.57008404771793,109.98588231
12,127.82501017079383,88.43177814746016,45.59872832843669,134.03050647589686,5867.83967112095,5706.48942017002,72.91847280346678,138.28655288
10,114.12234927185206,88.64263461642729,46.99303955982892,135.63567417625617,5891.301381519296,5723.666499024824,78.99224787804343,122.75720822
11,121.39047256698824,76.37469520207178,47.12614460433774,123.50083980640952,5936.559815061523,5781.76553236645,78.41958749299897,127.31911192
14,149.87968799293878,79.5129545932513,46.15299310259642,125.66594769584772,6002.695263248531,5847.894502237156,75.28780641812318,158.97143037
13,142.53101594632878,113.56371615467272,48.387380844392354,161.95109699906507,6073.2525360821355,5891.246255277789,68.44256464967225,152.74311473
16,165.96387123550835,81.32975000745522,45.44701063795306,126.77676064540825,6068.322863830529,5906.866312085466,80.12680173760393,174.80201326
20,195.2541662444857,87.58317098867265,45.274658927091444,132.8578299157641,6097.81730576055,5937.205718112167,73.0284166597122,209.03031196
17,168.28955841430374,77.57604794743753,46.11820039174893,123.6942483391865,6132.062883435472,5975.721245938941,78.76558954909595,177.76939927
18,170.42584685991264,81.28130194612606,47.771125071193104,129.05242701731916,6132.471969883367,5969.825611591237,81.36505634600272,181.07017244
15,164.37279440849684,83.3306166502632,47.93024328730135,131.26085993756453,6149.895050706862,5988.21909798173,78.34533607486617,171.87258738
19,174.15212193481545,93.93522601782458,45.95993614981943,139.895162167644,6154.209623983477,5986.0326346285565,74.24176333709269,185.63035204
23,221.06587473808153,74.86703175465631,47.19741075087691,122.06444250553322,6159.065864804079,5999.77720420304,84.42162884638063,239.03839607
22,216.15033372286265,69.22444378425664,46.62261166334958,115.84705544760621,6184.819766785859,6028.670154696097,86.92516830550281,232.67704292
21,204.58360401973414,89.06735721229818,46.25314229445913,135.3204995067573,6201.087415504147,6041.769737746858,70.25032054499013,216.61089572
28,252.42468782122816,90.01237656755356,46.13375141416083,136.14612798171441,6187.294474861911,6027.628158973636,69.6539393207209,267.03732053
27,247.35185771420885,75.45880764913679,46.41036773558287,121.86917538471965,6222.061884192365,6069.618383627571,76.98469291565772,263.28167658
25,238.28083981092075,68.4259321674999,48.08617706292959,116.5121092304295,6247.549872380167,6101.245292650726,77.87864756194153,253.32304544
29,257.0632786471548,71.70046153610919,47.24267604156211,118.94313757767128,6242.958907981001,6093.868634805884,77.38981163900604,270.68694314
