pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time
2,7.417177103451953,16.957930389648226,3.9037271172070986,20.86165750685532,37.173548529047494,16.31189102219217,3.903727117207099
8,71.03907433754617,14.9162370761966,3.143080041607736,18.059317117804337,22.40019993312208,4.340882815317755,3.143080041607732
3,30.397354656661015,12.693922097395255,2.9498394849832765,15.643761582378534,71.71749779474465,56.073736212366114,2.9498394849832614
9,85.3950033845739,9.80837909623953,1.6870245635170837,11.495403659756615,30.8967446322697,19.401340972513083,1.6870245635170846
4,38.79345236868967,25.704753255488548,3.911923313416314,29.616676568904865,93.6054317489559,63.98875518005103,3.9119233134163025
10,90.83279131455713,14.566322919798138,3.4384520089077473,18.004774928705885,75.40811098931384,57.40333606060793,3.4384520089077597
6,45.19750860301278,15.37914328939565,3.3734534034972885,18.752596692892936,134.73210048682063,115.9795037939277,3.3734534034972867
13,127.83940725351897,23.550033467366788,3.528796350370441,27.07882981773723,92.44145040191125,65.36262058417404,3.5287963503704134
1,4.314216972816486,32.4102408859043,5.858155437279443,38.26839632318374,233.26062922950683,194.9922329063231,5.858155437279431
25,283.49792816985564,5.087389976856832,1.1273329206295293,6.214722897486361,8.140919387901988,1.9261964904156912,1.1273329206294989
20,256.6945670722302,19.409653681377243,2.9498543004770728,22.359507981854318,69.549176893089,47.18966891123466,2.9498543004770568
5,42.7382343916293,15.179500740964484,2.7194693652138184,17.898970106178304,317.58111062469106,299.68214051851265,2.7194693652138824
17,185.07165636676052,37.723346874486765,5.880044547181171,43.603391421667936,206.98408437667786,163.18185969906972,6.07887780312123
33,400.1775382540579,17.584248346095993,3.310704714626598,20.894953060722592,37.912103186409524,17.017150125686896,3.310704714626695
29,344.8962032952025,26.63623334445058,3.944841809911118,30.581075154361695,122.39917388182084,91.81809872745924,3.944841809911054
32,385.8246154753917,15.87901769109955,2.309082212768285,18.188099903867833,90.84998800120474,72.66188809733694,2.30908221276826
41,503.72105246236146,17.807246428355455,3.4100499336778354,21.217296362033288,26.697581032695837,5.480284670662741,3.410049933677783
42,536.3879288622113,12.386297646799246,2.887366345434041,15.273663992233288,20.436244034658102,5.162580042424793,2.887366345433975
43,543.8476779656907,15.809454593142455,4.484057782048542,20.29351237519099,29.311558566139524,8.776971401378319,4.725132571618815
34,402.5614703489397,33.90538900925098,5.077125410858679,38.98251442010966,175.59521485165033,136.6127004315407,5.077125410858571
35,408.38597349018437,18.102357600537488,2.8103875894820667,20.912745190019557,200.21151160207148,179.29876641205192,2.8103875894821044
37,429.90641648268706,38.37102016120565,5.529818940725588,43.90083910193125,197.24394945049482,153.3431103485634,5.529818940725647
46,624.2853299794184,29.38971946747006,4.0722544637763525,33.46197393124641,75.46151931091777,41.999545379671304,4.072254463776403
14,128.67695817743908,23.262488969674443,3.7817873441195946,27.044276313794036,596.1038599298129,569.0595836160189,3.7817873441195218
47,645.7142488154924,29.52831652051546,3.0657177697147135,32.59403429023018,91.00583678072576,58.41180249049569,3.065717769714638
54,752.826978703593,5.174358783719838,0.8040555387429926,5.9784143224628306,8.344775363314284,2.3663610408515297,0.8040555387428867
66,897.8326152398632,20.52504685153625,5.168843044932558,25.6938898964688,45.58917277371677,19.895282877248064,5.168843044932373
73,940.655686980786,19.566489769680455,2.6095284605685016,22.17601823024896,39.81013038277433,17.63411215252563,2.609528460568413
75,1008.7706263301293,10.808419880327179,2.369566874256022,13.1779867545832,16.704318799010707,3.5263320444275905,2.369566874255952
64,866.8658493133913,19.0212358605105,4.177822992678648,23.199058853189147,195.28861658990934,172.08955773671994,4.177822992678671
55,758.6512914860956,29.501066590060997,4.086755163378623,33.58782175343962,343.13260108660336,309.54477933316355,4.086755163378712
80,1070.2380576786188,13.67964417617952,3.209737799608364,16.889381975787888,45.55358936591483,28.664207390127103,3.2097377996083196
83,1110.1969965454773,9.007087485555124,2.2927259178866612,11.299813403441785,18.64963911683003,7.3498257133885545,2.2927259178864006
78,1029.9592948198047,21.81582518304626,2.5381595972262345,24.353984780272494,143.92799268844146,119.57400790816905,2.5381595972262403
67,908.8149344764167,34.026499204200135,6.692046270933993,40.718545475134135,276.68287320452214,235.96432772938795,6.692046270933929
74,965.7382212613647,29.25123782692259,4.814352032146343,34.06558985906894,234.76354530548292,200.69795544641408,4.814352032146303
77,1021.4596881855844,17.617788253974343,2.1993772507744476,19.817165504748793,184.50711643250588,164.68995092775697,2.199377250774546
59,784.1231978751198,24.206993419705135,3.908978680512347,28.11597210021748,436.19696970658697,408.08099760636946,3.9089786805122912
56,758.8950155156228,25.18648684672317,5.0723941251037346,30.2588809718269,490.36052912866444,460.1016481568374,5.072394125103983
72,932.07149876544,32.9920671264885,4.110328057432918,37.102395183921416,340.8628765289742,303.7604813450529,4.110328057432753
69,912.2062330197293,37.14055387054619,5.390668260965971,42.53122213151216,377.4845711531018,334.95334902159016,5.39066826096564
68,911.3882371774304,17.102249999183712,2.6171600605372514,19.719410059720964,386.50490160024117,366.78549154051996,2.617160060537344
53,735.1725443569069,29.036104048779983,3.5700799969616552,32.606184045741635,609.5084432692279,576.9022592234862,3.570079996961681
58,783.8769525359351,45.51385197468141,6.55766254265828,52.071514517339686,617.8994020237747,565.8278875064352,6.557662542657681
61,824.8345445650768,50.1022495282862,8.420800852619369,58.523050380905566,598.5403679548667,539.7943810796398,8.643737346940497
11,96.78173445091107,28.281141317192077,4.292127240267888,32.57326855745996,1357.7015361885785,1325.1282676311187,4.292127240267888
50,655.2782004060232,23.677777993630265,4.5116775671760685,28.189455560806334,826.9170290988941,798.7275735380874,4.511677567176321
52,667.5871077912992,22.775009645047184,4.293104255885205,27.06811390093238,827.3193062560762,800.2078607263136,4.336435884715343
79,1070.1912656413112,41.4865709959612,5.249747409490985,46.73631840545219,449.14664521940995,402.41032681395836,5.24974740949051
38,448.42348249557784,49.378563701173384,6.541793351346101,55.92035705251949,1126.4297277040425,1070.509370651523,6.5417933513461435
81,1074.2188573951732,28.71733016329091,4.452282369986761,33.169612533277665,509.0478985936486,475.8782860603703,4.452282369986733
60,809.7301122641404,39.38123759081968,5.220769663662259,44.60200725448193,795.6153494434486,751.0101529433904,5.223958909238718
16,169.28929067984458,33.49704822358516,3.6032837944433656,37.100332018028524,1453.0078836588482,1415.9075516408197,3.6032837944431435
63,858.6793933794809,43.37504411841318,5.158691491430776,48.53373560984396,797.6291640534171,749.0954284435737,5.158691491430545
44,564.1155650422137,30.10297468205176,4.97896309059447,35.08193777264623,1120.7533141266922,1085.6713763540458,4.978963090594561
7,54.33902483349425,41.74984740830393,3.725854173570546,45.475701581874475,1650.7645336920923,1605.2420943516454,3.7725919321425962
0,0.589483122995207,28.37686336409166,3.388402958780168,31.765266322871824,1726.240718388143,1694.4754520652714,3.3884029587800684
39,471.7092906136008,20.212974388896832,2.9047183253615954,23.117692714258425,1267.7323959638086,1244.6147032495503,2.904718325361614
23,269.6880936694883,24.40256857939224,3.4043000759194104,27.806868655311654,1497.1190012831473,1469.3121326278356,3.404300075919309
19,236.483107459643,39.91719842081643,3.911909631530197,43.82910805234663,1561.4102552782151,1517.5811472258683,3.9119096315304205
45,574.083615276279,36.52132839933478,5.6076375848080735,42.12896598414285,1256.5981966654442,1214.4692306813008,5.607637584808117
12,104.45955184763915,35.729765167557,4.773794737078456,40.50355990463546,1781.0815553106238,1740.5779954059888,4.773794737078148
22,266.24723458500074,31.886742010222278,3.2257399650868783,35.11248197530916,1622.3937870693842,1587.2813050940756,3.2257399650868592
15,163.80081229609664,62.0297784079862,6.927414498991365,68.95719290697755,1767.3866458515279,1698.4294529445506,6.927414498991027
76,1013.2103291873749,32.524483355023115,4.3541978499688065,36.87868120499192,941.5261815436069,904.6475003386153,4.354197849968386
40,484.005195016048,40.06071259699979,4.611962620892773,44.67267521789256,1495.3438106452234,1450.6711354273305,4.611962620892882
70,914.064909916939,56.59686405841219,8.986481770961527,65.58334582937371,1081.9530393455557,1016.3696935161817,8.986481770961745
71,916.9189746450891,21.4365794936859,2.1297440219341577,23.566323515620063,1091.8728335904664,1068.3065100748463,2.1297440219341297
82,1093.4973324594876,32.317021100307265,6.2706978388088395,38.58771893911611,938.8052197588067,900.2175008196907,6.2706978388084735
51,657.5317470013133,23.704177944714623,2.235028843750027,25.93920678846465,1387.3091202031394,1361.3699134146748,2.235028843750001
36,422.71415931707406,22.979905976586615,3.0683326765822247,26.04823865316884,1653.0920128046173,1627.0437741514484,3.068332676582145
24,272.8722582957188,47.1871426630012,5.375204260340066,52.562346923341266,1828.9863933230804,1776.4240463997396,5.37520426034024
49,654.7309145127167,33.992101487998255,3.8542317126549293,37.846333200653184,1473.8477445057954,1436.001411305142,3.8542317126549506
21,264.7700782783588,45.70694660259831,5.004175036540612,50.711121639138916,1876.1378795828875,1825.4267579437483,5.004175036540801
62,856.0823203919546,32.322146871456944,4.589761500754307,36.91190837221125,1309.3663097706685,1272.4544013984578,4.589761500753752
57,773.787746957702,37.405688447273675,5.987738870679221,43.3934273179529,1401.2426905515536,1357.8492632336006,5.987738870679323
65,867.8256553825107,26.760748567539856,3.3559963125815475,30.116744880121402,1319.9852797974117,1289.8685349172902,3.355996312581624
31,377.5069831635811,37.84982069307382,4.4032029004669635,42.25302359354079,1834.993992562322,1792.740968968782,4.4032029004665105
27,307.31118627142433,26.283374892263797,3.514070025002092,29.797444917265885,1924.3349641535294,1894.3370256859307,3.7145635753347506
28,313.9287026174661,25.527522444935745,4.743383303165685,30.270905748101434,1940.2573828145073,1909.986477066406,4.743383303165615
18,197.63649276222537,35.180461861607604,6.526385813890699,41.7068476754983,2075.4633468378684,2033.75649916237,6.52638581389138
30,376.97338398146456,22.728182093539356,2.9358657671324355,25.664047860671793,1914.9393220624318,1889.2752742017592,2.935865767132725
26,306.38595715869593,38.08062831766075,3.388728332531998,41.46935665019274,2024.1680167360487,1982.6986600858559,3.388728332532253
48,649.0531040384665,33.32873275531898,3.719688608233728,37.048421363552706,1699.956416142941,1662.9079947793875,3.7196886082338096
