pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time,response_time
18,122.93025446096748,79.63088959717724,46.58692831078088,126.21781790795812,993.6621449316981,849.9563324871868,64.07492284733434,123.31305851
11,42.915876269933946,73.05667533421246,45.96259069866427,119.01926603287671,1222.6016727008055,1083.643926700519,65.90107066607429,43.52281454
32,254.43029563040943,79.40464091859747,47.23023524495572,126.63487616355317,1193.6986194478482,1048.6231387699952,65.67083975925595,260.27304837
38,310.9753729657541,74.48360438324477,46.18151792583961,120.66512230908438,1634.0764654191976,1490.5136452016313,69.07921583432096,311.00018893
58,494.2651169489484,60.52336905963165,47.90564742022181,108.42901647985347,1517.3758635939007,1387.9543016414734,68.89819289279433,495.53511587
48,419.6808813315707,86.59656327846616,45.48783875742156,132.08440203588773,1821.6278317156762,1672.900400200702,62.13086823650809,421.00337211
65,558.8403194251784,78.84775829242544,47.80354272170855,126.65130101413402,1777.4425342820957,1633.0107988326968,65.5839771569731,561.69603500
36,304.0442671649909,74.294839698492,47.376113093361006,121.670952791853,2346.1892770501536,2209.2028468669714,62.69159048468822,304.17815506
75,621.1695553530407,72.60094676536093,47.12739180191526,119.72833856727618,2259.33063692137,2122.2741371432785,64.45555301273225,621.21885643
59,500.5150225755335,89.3275218702578,48.09615585977545,137.42367773003323,2439.6895594490716,2286.2974352430874,64.06460233572665,500.72258644
31,252.6407864703267,92.09617469252815,47.94278354797359,140.0389582405017,2737.3333199409444,2579.381678788903,65.85546645951376,252.96415999
66,567.5369659214463,78.17575375316297,45.536978930211035,123.71273268337401,2535.4003556084153,2392.4634430907868,64.76115876446579,578.42633328
13,64.75848943550278,77.21922445587029,45.96245111145164,123.18167556732193,3137.1268269350157,2994.625826030569,65.28177644857838,65.47327727
42,377.13117788217704,87.27694925081788,47.248743734216745,134.52569298503462,2870.0371832002243,2717.8124947317688,64.94773921763664,377.65355101
44,400.4717264078312,81.64158326965907,46.94834397592677,128.5899272455858,2851.766443373051,2704.0093108366077,66.11554926678429,405.45864915
54,476.092762617637,75.39832367396076,46.387152070010536,121.78547574397129,2815.134772356134,2675.1164835901873,64.61996509198536,494.03779410
60,519.0935188950235,72.27389553815313,46.02275705734395,118.29665259549708,2911.400857270751,2770.542586819719,68.58437491287782,519.66357965
19,133.6919789352565,78.23658607814833,47.09666291950445,125.33324899765279,3301.482502264854,3153.5537392278757,69.69217695882969,134.70015805
6,18.25674095087358,79.6144246803829,46.50054611118945,126.11497079157235,3420.6795163096795,3271.223702339072,69.84138929022629,1600.04339519
68,570.0657849418121,79.38577812154188,47.27097104785039,126.65674916939226,2888.9204925753443,2742.1978628382235,67.33685161557969,570.24898597
26,218.4485599808598,77.2330805784485,47.23221358995008,124.46529416839856,3300.01799470826,3154.946807047283,67.83810708252858,219.53294219
27,219.9572899793971,83.13233132506261,45.7322018826967,128.8645332077593,3483.028438192525,3336.8888046056913,63.00730226177083,220.02948826
