pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time,response_time
0,19.246474748172478,82.00368257270107,44.85248147811376,126.85616405081481,4842.247572083971,4690.994802191865,69.24908731940327,19.24647475
1,19.317746091430926,93.93220154321448,46.47902524077164,140.41122678398608,4954.937844242332,4790.339594989747,70.66604770937353,19.39045486
2,29.53462261377533,93.05111120361344,45.85923502854971,138.91034623216314,5305.788530213431,5143.546466835847,69.19095217397111,30.45053790
4,37.2357464276627,88.9830976148591,46.19987634524268,135.18297396010178,5454.488649780205,5293.063402310227,72.44214985512335,42.39087888
5,42.409066283652535,90.7673300915486,45.8921023026984,136.65943239424706,5593.444240216233,5428.25195877657,74.42495134811563,45.59151678
3,37.18334941343697,92.58576491591094,47.09763466925928,139.6833995851702,5683.545695039181,5510.417911932864,80.5420181904064,39.87473409
6,58.614061159932774,86.55251807493993,46.20206006253735,132.75457813747727,5724.667997484183,5558.647118112232,79.46836129700847,62.22203280
7,65.27347988770742,90.78347836155234,45.935993556015745,136.71947191756806,5781.979850794786,5622.452479321054,68.74389311218152,68.14985625
10,75.14637660181398,81.27038478746825,45.561097962725235,126.8314827501935,5835.997569474904,5677.729677156103,76.99750753133426,81.19672587
8,67.15046640653033,80.92887059742104,46.421803542188144,127.35067413960917,5851.339734456682,5700.2183244097705,70.19253944948981,70.64414490
9,71.74439471474092,85.13320626560473,48.40626171294704,133.53946797855178,5893.875015670636,5732.530540746166,76.21126865886254,75.44310900
11,84.61733534141183,83.83550377563941,45.09343419897658,128.928937974616,5894.306723134267,5737.705091760462,72.76612759816422,91.42663693
12,84.71842353552087,85.3284349234043,46.96255748291521,132.2909924063195,5946.975580181748,5788.111712452754,73.53543280559177,91.54393686
13,100.60518762313065,86.66409067053011,45.49179281401581,132.15588348454594,6037.615794807355,5879.939046569104,71.01265756772182,106.66064843
14,129.3250136796277,78.42813371376593,47.82238360391321,126.25051731767914,6202.739096126715,6044.321089223019,79.98987318992931,139.37827035
18,161.5789190539731,89.36823872635827,46.16095763958249,135.52919636594078,6243.103235475297,6082.907183932298,70.8278128166387,170.65191396
16,157.52944760364593,77.53091808388837,46.238602439676626,123.76952052356498,6276.354224462193,6126.506992632401,72.31631374590364,167.73570883
15,153.01039443254595,96.62151824902753,47.99604325025079,144.61756149927834,6298.35873565478,6124.906228428754,76.83098897699901,159.07636436
19,169.0011998484924,78.50299347840725,47.78647943118193,126.28947290958916,6320.6311992675355,6159.1098857614015,83.01832002772656,180.16046442
17,158.5224658909436,82.72268477489277,46.77711260248778,129.49979737738056,6337.2830773347605,6180.064378024746,74.4960145351229,169.87907095
21,188.59107606620012,80.07904706912028,46.55980981919473,126.63885688831503,6368.789540967614,6215.7373520708725,72.97314182762116,199.19807280
