pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time,response_time
29,257.0632786471548,71.70046153610919,47.24267604156211,118.94313757767128,1618.8723260308761,1481.1617119176026,66.01015257716477,257.80525123
22,216.15033372286265,69.22444378425664,46.62261166334958,115.84705544760621,1672.3071384351508,1539.2653628415928,63.817331809302004,216.89627176
25,238.28083981092075,68.4259321674999,48.08617706292959,116.5121092304295,1926.6989106159042,1793.8318898412504,64.4410886071542,238.48456857
18,170.42584685991264,81.28130194612606,47.771125071193104,129.05242701731916,2047.152114398077,1899.2013830856401,66.6694293663106,174.57759694
17,168.28955841430374,77.57604794743753,46.11820039174893,123.6942483391865,2293.8573720565832,2148.571937409473,67.70938669967333,175.17866437
57,527.6384501258415,76.28639593740414,46.85478156480092,123.14117750220503,2065.2296415944993,1922.430214204486,66.51303145260886,1638.95673317
42,471.6935807598313,79.27368256825366,45.81752524669025,125.09120781494393,2215.513837710003,2073.483351812164,62.75680332958166,472.27484475
6,76.09823648261275,83.48405139547629,46.646980334700515,130.13103173017677,2714.661835812023,2571.094839686472,60.082944730074416,80.15625166
30,289.6699901286312,75.7526514136309,45.82062134382871,121.57327275745962,2734.104252103721,2591.9946073314554,66.35699335863404,290.23248348
27,247.35185771420885,75.45880764913679,46.41036773558287,121.86917538471965,2801.050494098052,2659.5073623463495,66.08432410256609,248.38601736
9,104.37197664008355,70.86307730175851,47.85746356926166,118.72054087102015,3075.980556589209,2931.253150548433,73.86432873901676,107.06291599
63,600.073267734678,77.46957467541056,46.75175530142181,124.22132997683235,2587.3510091369335,2443.6151623676087,66.26627209391233,602.06716206
55,519.5758871118168,84.60906150265224,45.9918045163339,130.60086601898615,2686.016031262706,2534.9712152993598,66.43575446069326,520.35644754
35,341.31975196216405,77.55852714801274,45.83189780908133,123.39042495709407,3083.145395312479,2940.240978408166,65.34588975629998,341.83648678
