n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 2 3509 17092 2 0.000020 
20 2 11079 26990 2 0.000018 
20 2 11079 26990 2 0.000016 
20 2 11079 26990 2 0.000015 
20 3 24469 16516 2 0.000016 
20 3 24469 16516 2 0.000016 
20 3 24469 16516 2 0.000017 
20 3 16616 17356 2 0.000016 
20 3 16616 17356 2 0.000018 
20 3 16616 17356 2 0.000017 
20 3 22379 8669 2 0.000017 
20 3 22379 8669 2 0.000016 
20 3 22379 8669 2 0.000016 
20 3 15694 29260 2 0.000016 
20 3 15694 29260 2 0.000020 
20 3 15694 29260 2 0.000016 
20 3 18896 15771 2 0.000017 
20 3 18896 15771 2 0.000017 
20 3 18896 15771 2 0.000017 
20 3 26889 8005 2 0.000020 
20 3 26889 8005 2 0.000026 
20 3 26889 8005 2 0.000019 
20 3 29171 28043 2 0.000017 
20 3 29171 28043 2 0.000016 
20 3 29171 28043 2 0.000017 
20 3 7329 22112 2 0.000018 
20 3 7329 22112 2 0.000017 
20 3 7329 22112 2 0.000017 
20 3 18903 24804 2 0.000020 
20 3 18903 24804 2 0.000017 
20 3 18903 24804 2 0.000016 
20 3 10588 2845 2 0.000017 
20 3 10588 2845 2 0.000019 
20 3 10588 2845 2 0.000020 
20 3 14138 14471 2 0.000018 
20 3 14138 14471 2 0.000016 
20 3 14138 14471 2 0.000016 
20 3 7945 16903 2 0.000019 
20 3 7945 16903 2 0.000019 
20 3 7945 16903 2 0.000018 
20 3 24920 21014 2 0.000024 
20 3 24920 21014 2 0.000018 
20 3 24920 21014 2 0.000017 
20 3 17608 6479 2 0.000016 
20 3 17608 6479 2 0.000019 
20 3 17608 6479 2 0.000032 
20 3 10018 12703 2 0.000020 
20 3 10018 12703 2 0.000014 
20 3 10018 12703 2 0.000020 
20 3 23043 2304 2 0.000016 
20 3 23043 2304 2 0.000017 
20 3 23043 2304 2 0.000018 
20 3 4691 27642 2 0.000017 
20 3 4691 27642 2 0.000020 
20 3 4691 27642 2 0.000018 
20 3 25611 14031 2 0.000016 
20 3 25611 14031 2 0.000020 
20 3 25611 14031 2 0.000021 
20 3 13790 11716 2 0.000015 
20 3 13790 11716 2 0.000017 
20 3 13790 11716 2 0.000020 
20 3 20675 20919 2 0.000016 
20 3 20675 20919 2 0.000020 
20 3 20675 20919 2 0.000017 
20 3 23681 26788 2 0.000021 
20 3 23681 26788 2 0.000017 
20 3 23681 26788 2 0.000016 
20 3 29303 19932 2 0.000017 
20 3 29303 19932 2 0.000017 
20 3 29303 19932 2 0.000018 
20 3 13792 16027 2 0.000019 
20 3 13792 16027 2 0.000025 
20 3 13792 16027 2 0.000017 
20 3 19431 2217 2 0.000033 
20 3 19431 2217 2 0.000017 
20 3 19431 2217 2 0.000017 
20 3 24016 27480 2 0.000022 
20 3 24016 27480 2 0.000016 
20 3 24016 27480 2 0.000017 
20 3 9805 21719 2 0.000019 
20 3 9805 21719 2 0.000018 
20 3 9805 21719 2 0.000016 
20 3 19683 26578 2 0.000016 
20 3 19683 26578 2 0.000016 
20 3 19683 26578 2 0.000018 
20 3 724 6945 2 0.000017 
20 3 724 6945 2 0.000019 
20 3 724 6945 2 0.000017 
20 3 14105 21355 2 0.000021 
20 3 14105 21355 2 0.000017 
20 3 14105 21355 2 0.000017 
20 3 5278 4975 2 0.000021 
20 3 5278 4975 2 0.000016 
20 3 5278 4975 2 0.000017 
20 4 19578 7829 2 0.000016 
20 4 19578 7829 2 0.000017 
20 4 19578 7829 2 0.000016 
20 4 24738 5990 2 0.000017 
20 4 24738 5990 2 0.000018 
20 4 24738 5990 2 0.000017 
20 4 7058 11883 2 0.000017 
20 4 7058 11883 2 0.000017 
20 4 7058 11883 2 0.000066 
20 4 18310 17413 2 0.000016 
20 4 18310 17413 2 0.000019 
20 4 18310 17413 2 0.000021 
20 4 20618 23637 2 0.000017 
20 4 20618 23637 2 0.000018 
20 4 20618 23637 2 0.000017 
20 4 11523 10128 2 0.000018 
20 4 11523 10128 2 0.000018 
20 4 11523 10128 2 0.000016 
20 4 15411 4671 2 0.000044 
20 4 15411 4671 2 0.000017 
20 4 15411 4671 2 0.000019 
20 4 18394 4537 2 0.000016 
20 4 18394 4537 2 0.000016 
20 4 18394 4537 2 0.000017 
20 4 484 29277 2 0.000017 
20 4 484 29277 2 0.000019 
20 4 484 29277 2 0.000020 
20 4 19679 10266 2 0.000017 
20 4 19679 10266 2 0.000016 
20 4 19679 10266 2 0.000018 
20 4 28108 20970 2 0.000017 
20 4 28108 20970 2 0.000015 
20 4 28108 20970 2 0.000017 
20 4 26136 3908 2 0.000017 
20 4 26136 3908 2 0.000018 
20 4 26136 3908 2 0.000016 
20 4 28809 5861 2 0.000017 
20 4 28809 5861 2 0.000018 
20 4 28809 5861 2 0.000017 
20 4 20300 611 2 0.000014 
20 4 20300 611 2 0.000017 
20 4 20300 611 2 0.000018 
20 4 28495 25164 2 0.000017 
20 4 28495 25164 2 0.000022 
20 4 28495 25164 2 0.000020 
20 4 23983 7317 2 0.000015 
20 4 23983 7317 2 0.000017 
20 4 23983 7317 2 0.000020 
20 4 6807 29256 2 0.000015 
20 4 6807 29256 2 0.000017 
20 4 6807 29256 2 0.000017 
20 4 14462 2159 2 0.000017 
20 4 14462 2159 2 0.000017 
20 4 14462 2159 2 0.000017 
20 4 18889 24323 2 0.000017 
20 4 18889 24323 2 0.000015 
20 4 18889 24323 2 0.000016 
20 4 23471 9204 2 0.000017 
20 4 23471 9204 2 0.000019 
20 4 23471 9204 2 0.000017 
20 4 20359 23288 2 0.000015 
20 4 20359 23288 2 0.000017 
20 4 20359 23288 2 0.000021 
20 4 28177 17468 2 0.000020 
20 4 28177 17468 2 0.000015 
20 4 28177 17468 2 0.000017 
20 4 17323 25790 2 0.000016 
20 4 17323 25790 2 0.000017 
20 4 17323 25790 2 0.000024 
20 4 8546 29272 2 0.000020 
20 4 8546 29272 2 0.000025 
20 4 8546 29272 2 0.000018 
20 4 10170 3405 2 0.000018 
20 4 10170 3405 2 0.000018 
20 4 10170 3405 2 0.000017 
20 4 5883 4041 2 0.000017 
20 4 5883 4041 2 0.000020 
20 4 5883 4041 2 0.000020 
20 4 6425 22823 2 0.000019 
20 4 6425 22823 2 0.000016 
20 4 6425 22823 2 0.000016 
20 4 10648 9637 2 0.000017 
20 4 10648 9637 2 0.000017 
20 4 10648 9637 2 0.000019 
20 4 14856 13446 2 0.000017 
20 4 14856 13446 2 0.000016 
20 4 14856 13446 2 0.000017 
20 4 13625 22853 2 0.000023 
20 4 13625 22853 2 0.000018 
20 4 13625 22853 2 0.000017 
20 5 16948 11465 2 0.000017 
20 5 16948 11465 2 0.000017 
20 5 16948 11465 2 0.000018 
20 5 2239 11992 2 0.000026 
20 5 2239 11992 2 0.000015 
20 5 2239 11992 2 0.000018 
20 5 1132 28669 2 0.000017 
20 5 1132 28669 2 0.000022 
20 5 1132 28669 2 0.000016 
20 5 29121 24474 2 0.000020 
20 5 29121 24474 2 0.000016 
20 5 29121 24474 2 0.000018 
20 5 16971 5358 2 0.000017 
20 5 16971 5358 2 0.000017 
20 5 16971 5358 2 0.000018 
20 5 16227 6376 2 0.000016 
20 5 16227 6376 2 0.000018 
20 5 16227 6376 2 0.000017 
20 5 17799 18306 2 0.000015 
20 5 17799 18306 2 0.000020 
20 5 17799 18306 2 0.000015 
20 5 6366 24990 2 0.000017 
20 5 6366 24990 2 0.000019 
20 5 6366 24990 2 0.000016 
20 5 83 5803 2 0.000017 
20 5 83 5803 2 0.000017 
20 5 83 5803 2 0.000026 
20 5 9866 26032 2 0.000015 
20 5 9866 26032 2 0.000016 
20 5 9866 26032 2 0.000018 
20 5 25851 849 2 0.000016 
20 5 25851 849 2 0.000022 
20 5 25851 849 2 0.000017 
20 5 731 4878 2 0.000015 
20 5 731 4878 2 0.000018 
20 5 731 4878 2 0.000020 
20 5 10266 21279 2 0.000018 
20 5 10266 21279 2 0.000023 
20 5 10266 21279 2 0.000015 
20 5 27544 5340 2 0.000016 
20 5 27544 5340 2 0.000018 
20 5 27544 5340 2 0.000016 
20 5 10914 11184 2 0.000021 
20 5 10914 11184 2 0.000017 
20 5 10914 11184 2 0.000017 
20 5 21321 16142 2 0.000018 
20 5 21321 16142 2 0.000017 
20 5 21321 16142 2 0.000017 
20 5 11214 497 2 0.000017 
20 5 11214 497 2 0.000027 
20 5 11214 497 2 0.000023 
20 5 9952 16761 2 0.000023 
20 5 9952 16761 2 0.000017 
20 5 9952 16761 2 0.000017 
20 5 4689 20118 2 0.000019 
20 5 4689 20118 2 0.000013 
20 5 4689 20118 2 0.000017 
20 5 20015 9252 2 0.000022 
20 5 20015 9252 2 0.000016 
