n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
20 69 15132 15970 8 0.066000 
20 69 12436 9030 9 5.960186 
20 69 22904 25260 8 0.187033 
20 69 8369 27901 7 0.093242 
20 69 29858 13506 7 0.306421 
20 69 1923 17864 7 0.048613 
20 69 12968 28688 8 4.965409 
20 69 10724 20847 9 0.085695 
20 69 29047 6504 7 0.286487 
20 69 26690 15391 8 0.121734 
20 69 28558 6647 9 19.550387 
20 69 15702 821 7 0.052353 
20 69 27666 12850 8 0.289981 
20 69 10623 26902 8 0.159733 
20 69 5971 8175 8 0.311987 
20 69 4277 18186 8 0.257406 
20 69 5002 20417 8 0.151529 
20 69 20508 26707 8 0.291943 
20 69 27643 27022 8 0.079543 
20 69 12980 6361 7 0.012409 
20 69 29152 18444 8 1.331421 
20 69 18747 22748 8 3.310720 
20 69 29731 27326 8 0.290878 
20 69 3709 12462 7 0.611221 
20 70 8176 4726 8 0.192052 
20 70 21731 22199 7 0.060760 
20 70 20693 9023 8 0.964846 
20 70 12278 6924 8 0.548050 
20 70 6979 3453 9 1.583537 
20 70 2265 28662 7 0.038165 
20 70 25424 21011 8 0.647276 
20 70 14974 16948 8 0.840392 
20 70 11215 25919 9 2.987736 
20 70 10616 17697 8 0.275995 
20 70 15847 16440 8 0.312875 
20 70 28059 27036 9 2.236963 
20 70 1953 20874 8 0.086586 
20 70 18658 10143 8 0.347745 
20 70 11640 8462 7 0.019186 
20 70 10852 3930 8 0.134849 
20 70 8943 25747 8 0.117421 
20 70 28565 25636 8 2.173511 
20 70 5119 29142 9 13.728227 
20 70 27935 5358 10 137.090467 
20 70 14121 14468 7 0.057770 
20 70 23919 4589 7 0.159364 
20 70 8606 2530 9 0.277825 
20 70 25372 2892 8 0.294269 
20 70 8190 17109 7 0.008271 
20 70 8139 26217 8 0.340109 
20 70 14509 20013 7 0.255723 
20 70 24743 17606 7 0.005285 
20 70 17343 8131 8 0.085854 
20 70 1981 2117 8 0.389465 
20 70 27933 15319 7 0.045462 
20 70 10085 22819 9 1.846729 
20 70 10432 13209 8 0.753853 
20 70 17031 3974 9 4.058581 
20 70 4504 16918 7 0.004753 
20 70 26120 2958 8 0.888356 
20 70 19001 29806 10 147.066673 
20 70 22338 11177 7 0.177306 
20 70 6725 542 8 1.269180 
20 70 2749 21311 7 0.124010 
20 71 6594 14497 7 0.038927 
20 71 14461 10794 8 0.575895 
20 71 22474 14554 9 22.750698 
20 71 22522 7505 8 0.775936 
20 71 1144 6019 8 0.096241 
20 71 27827 29847 9 0.156728 
20 71 23634 7515 7 0.013795 
20 71 8961 15231 9 5.615740 
20 71 13660 13188 9 0.992802 
20 71 27404 2179 9 1.878117 
20 71 13847 27607 9 1.750066 
20 71 11435 23339 9 2.528585 
20 71 11083 26073 7 0.037503 
20 71 24784 19776 7 0.007541 
20 71 20597 4366 9 0.934852 
20 71 1945 9600 8 0.093804 
20 71 20855 26404 9 0.428755 
20 71 22915 23977 7 0.018510 
20 71 63 20395 8 0.044321 
20 71 10588 27418 9 5.309328 
20 71 15188 22135 9 6.733378 
20 71 1637 6111 8 0.051554 
20 71 5506 584 9 2.957892 
20 71 8218 20314 8 1.164989 
20 71 20426 24451 8 0.040069 
20 71 15914 17521 8 1.640532 
20 71 2652 4205 9 0.374815 
20 71 15519 11151 9 8.883917 
20 71 23260 12336 8 0.062252 
20 71 6465 3473 8 0.843746 
20 71 12446 21239 7 0.034764 
20 71 14262 13940 8 0.019501 
20 71 22527 357 8 4.790753 
20 71 13539 7265 8 0.260441 
20 71 9777 1582 8 0.123975 
20 71 29309 23052 9 0.426868 
20 71 19911 14997 9 5.320461 
20 71 1244 29014 8 0.081173 
20 71 19014 10454 9 10.194584 
20 71 27126 2260 7 0.016222 
20 72 9508 24936 8 0.175920 
20 72 9835 15582 8 0.173025 
20 72 15770 29741 8 0.073494 
20 72 14940 813 9 3.615308 
20 72 13137 25776 9 0.619703 
20 72 5023 16680 9 1.380423 
20 72 12 3269 9 8.828508 
20 72 26375 27062 8 0.246986 
20 72 18732 26721 8 0.241614 
20 72 10410 9777 8 0.034231 
20 72 29360 15308 8 0.482471 
20 72 7534 2020 9 1.425651 
20 72 25374 986 8 0.213023 
20 72 1446 25544 8 0.580929 
20 72 7139 29520 8 0.274793 
20 72 19166 7463 7 0.023533 
20 72 8846 26310 8 0.094069 
20 72 14900 15956 7 0.073734 
20 72 2087 19423 9 16.384631 
20 72 11527 18107 8 0.025194 
20 72 25008 15838 9 6.346166 
20 72 13135 4174 8 0.192162 
20 72 25344 7425 8 0.105971 
20 72 19212 13838 8 0.071483 
20 72 4060 8440 8 0.404957 
20 72 904 17721 9 16.307447 
20 72 12869 14563 9 0.449830 
20 72 23017 25237 8 0.187964 
20 72 23404 7035 8 0.068932 
20 72 24837 24280 8 1.640199 
20 72 7179 2635 7 0.080240 
20 72 9469 26359 8 0.156889 
20 72 7779 2113 8 0.029359 
20 72 26318 1177 9 0.080334 
20 72 20886 3506 7 0.024875 
20 72 9654 22654 8 0.680572 
20 72 28100 11902 7 0.014195 
20 72 28168 21277 8 1.050308 
20 72 13349 23277 9 5.021672 
20 72 14976 21612 8 0.152773 
20 73 1470 14982 8 0.139068 
20 73 18973 5345 7 0.039150 
20 73 8507 19980 7 0.096515 
20 73 8424 21060 7 0.023894 
20 73 13601 27778 8 0.463292 
20 73 5825 27168 8 0.069442 
20 73 11233 24658 8 0.318927 
20 73 22476 14361 8 0.020556 
20 73 21158 11787 9 4.012520 
20 73 10772 8164 9 4.905369 
20 73 4494 27831 9 0.854215 
20 73 24007 7775 8 0.155167 
20 73 13597 12521 8 0.116855 
20 73 17441 26489 8 0.585666 
20 73 16877 15847 8 0.947990 
20 73 3841 3603 7 0.021980 
20 73 10159 3146 8 0.084031 
20 73 8675 21097 8 2.137621 
20 73 4880 1308 8 0.183687 
20 73 2458 11091 8 0.610107 
20 73 11951 25308 8 0.168360 
20 73 113 4882 8 1.667944 
20 73 16820 7705 10 27.995762 
20 73 6134 10809 9 5.449761 
20 73 17087 3313 8 0.196402 
20 73 24570 10721 9 1.112036 
20 73 25881 17771 9 8.418308 
20 73 17460 15308 10 4.788662 
20 73 22690 23396 8 0.067501 
20 73 27701 29361 8 0.775657 
20 73 249 5049 8 0.408633 
20 73 17777 10800 10 78.904029 
20 73 11394 26674 8 0.071770 
20 73 28456 10127 9 2.655151 
20 73 16525 18548 8 0.627091 
20 73 21071 2503 8 0.521984 
20 73 21406 10972 -1 180.000001 
20 73 29862 13020 8 2.637004 
20 73 2941 15086 7 0.035813 
20 73 373 17718 8 0.021677 
20 74 9661 23211 7 0.004678 
20 74 9673 10120 9 0.886442 
20 74 4772 7420 9 2.902623 
20 74 8887 11194 8 0.067395 
20 74 14164 16292 8 0.536226 
20 74 13049 4550 8 0.222505 
20 74 332 2228 8 0.273140 
20 74 13646 10200 9 2.040637 
20 74 8546 27560 8 0.168412 
20 74 3665 28703 8 0.081560 
20 74 9880 4116 9 2.499237 
20 74 2108 29098 8 0.040352 
20 74 5599 28332 8 0.133428 
20 74 19835 23194 8 1.051532 
20 74 27774 5321 8 0.751551 
20 74 19395 23060 9 0.707729 
20 74 16324 24723 9 8.759880 
20 74 19185 5899 9 1.120486 
20 74 19405 26958 7 0.005722 
20 74 17489 5054 8 0.099036 
20 74 5821 26514 9 2.037865 
20 74 28325 13308 8 0.160551 
20 74 16746 1271 9 8.913599 
20 74 26385 3381 10 42.425920 
20 74 5311 15258 10 4.225957 
20 74 7505 6638 8 0.030121 
20 74 7130 424 9 11.173457 
20 74 19753 11626 8 0.076667 
20 74 7774 27118 8 0.213684 
20 74 8953 27301 9 0.530847 
20 74 21414 5919 8 0.022551 
20 74 11884 3021 8 0.022280 
20 74 20081 915 8 0.108894 
20 74 7854 5964 8 0.473225 
20 74 20910 27948 9 3.827761 
20 74 15202 4910 8 0.307132 
20 74 7449 26030 8 0.102997 
20 74 16713 24515 7 0.002412 
20 74 18673 10441 8 0.299327 
20 74 18862 9812 8 1.609503 
20 75 11346 17527 8 0.757093 
20 75 21598 4373 8 0.126982 
20 75 4473 18142 9 0.517488 
20 75 2684 25024 7 0.017360 
20 75 24926 10217 9 5.698977 
20 75 7491 7299 9 3.392304 
20 75 3106 10360 9 0.398163 
20 75 1037 28030 8 0.013175 
20 75 1469 4495 8 0.023826 
20 75 23011 6728 9 1.175356 
20 75 23172 14441 9 0.590816 
20 75 28450 17850 9 2.517212 
20 75 21778 11911 10 21.116898 
20 75 17992 16067 10 86.453396 
20 75 19745 14850 9 0.225865 
20 75 13236 8430 9 16.273358 
20 75 3079 18260 9 9.239364 
20 75 21253 8070 8 0.040793 
20 75 16372 17898 9 1.663002 
20 75 24790 2377 8 0.191417 
20 75 28682 1585 9 1.027092 
20 75 26209 1123 9 6.252580 
20 75 3538 21557 9 1.797093 
20 75 12473 29014 10 70.818548 
20 75 487 28467 8 0.167558 
20 75 15399 24575 8 0.649288 
20 75 19805 14485 9 1.074256 
20 75 13372 9220 8 0.142636 
20 75 8441 15440 10 10.832683 
20 75 25052 4278 9 3.393776 
20 75 14997 26981 8 0.493396 
20 75 1749 7286 9 2.458046 
20 75 11562 11541 9 6.873654 
20 75 15401 19114 9 1.560386 
20 75 22998 1217 8 0.213888 
20 75 15761 1442 9 3.441095 
20 75 7304 8177 9 0.525847 
20 75 9411 20013 8 0.075272 
20 75 17902 22049 8 1.414560 
20 75 17747 18110 8 0.040469 
20 76 11064 28878 8 0.106136 
20 76 16322 22893 8 0.079347 
20 76 20119 21485 8 7.623849 
20 76 11039 27583 9 2.001414 
20 76 14093 504 9 0.530206 
20 76 14701 16678 9 2.025529 
20 76 21384 2554 8 0.049485 
20 76 23930 20538 9 1.934043 
20 76 29963 27027 9 12.209944 
20 76 26682 10490 9 5.736549 
20 76 19972 20290 7 0.057695 
20 76 17644 7022 9 1.289962 
20 76 19833 15892 8 0.039060 
20 76 27146 20228 8 0.157480 
20 76 5795 8717 8 0.079671 
20 76 22124 9223 8 0.083109 
20 76 18715 15283 9 0.301250 
20 76 1213 26134 9 5.344401 
20 76 24146 2119 8 0.216515 
20 76 2770 3294 9 0.827306 
20 76 29737 24024 9 0.916879 
20 76 24010 25463 10 22.968048 
20 76 796 11561 9 18.178225 
20 76 24022 852 8 0.381240 
20 76 19106 27906 8 0.097072 
20 76 17440 26348 9 1.284494 
20 76 23225 16940 9 0.937529 
20 76 7952 5306 8 0.067588 
20 76 4375 10771 9 0.569563 
20 76 7440 4962 8 0.076474 
20 76 28876 5642 8 0.025588 
20 76 21181 11116 8 0.186804 
20 76 22464 3129 8 0.159767 
20 76 29011 28669 9 1.484014 
20 76 29128 10678 10 6.722811 
20 76 7444 14166 10 64.458584 
20 76 7440 12033 9 1.259342 
20 76 14601 5448 8 2.102373 
20 76 29810 15689 8 0.098555 
20 76 13828 29249 8 1.459566 
20 77 24831 24170 9 2.398734 
20 77 7817 11939 7 0.001598 
20 77 966 2453 10 13.842044 
20 77 325 16493 9 0.656278 
20 77 21454 2300 10 6.142321 
20 77 12746 4171 10 3.979970 
20 77 11621 23589 10 20.359702 
20 77 26908 4319 8 0.033229 
20 77 1597 14500 10 3.001742 
20 77 28959 18593 9 3.645228 
20 77 14334 8704 9 0.761251 
20 77 2641 27398 8 0.094631 
20 77 5201 12216 8 0.245814 
20 77 27218 12639 9 3.840569 
20 77 17816 14114 9 0.393905 
20 77 29830 18164 8 0.213135 
20 77 1619 29974 8 0.080687 
20 77 5947 28883 9 5.249717 
20 77 28939 2326 9 2.697539 
20 77 6534 21619 9 1.273413 
20 77 16754 543 9 2.378696 
20 77 25374 20623 10 4.780172 
20 77 350 22823 8 0.121688 
20 77 9869 18892 8 0.559000 
20 77 24246 11396 8 0.041374 
20 77 14185 9136 9 0.759547 
20 77 4418 19941 10 27.543362 
20 77 11786 16572 8 0.234095 
20 77 19311 9423 10 19.133620 
20 77 17001 13792 10 2.920414 
20 77 3348 14002 9 0.127627 
20 77 27523 26545 10 37.271400 
20 77 8286 23025 9 0.315603 
20 77 20713 20269 8 0.686736 
20 77 290 21531 8 0.031748 
20 77 2235 5164 9 0.408850 
20 77 14524 18314 8 8.730119 
20 77 9467 28072 9 0.084787 
20 77 11265 29303 10 9.396602 
20 77 8727 27470 10 17.270512 
20 78 14140 27883 -1 180.000001 
20 78 14360 20994 9 0.485308 
20 78 28236 15050 9 0.929124 
20 78 7814 5588 8 0.141556 
20 78 107 5261 8 0.931825 
20 78 25267 19923 8 0.833099 
20 78 18645 3660 9 1.045558 
20 78 26981 26996 9 7.267688 
20 78 4233 27157 9 2.573099 
20 78 16644 3422 9 0.455386 
20 78 3519 963 11 11.565956 
20 78 16922 13785 9 5.678555 
20 78 2977 17292 8 0.196448 
20 78 9186 16062 9 0.203391 
20 78 12726 27727 10 28.356415 
20 78 22881 27673 9 0.231768 
20 78 18997 20028 9 2.546678 
20 78 22644 22979 9 2.969677 
20 78 29236 19202 10 11.873051 
20 78 9172 18440 -1 180.000001 
20 78 18377 19214 10 42.303462 
20 78 19609 11045 10 22.698648 
20 78 11742 14376 9 1.605037 
20 78 583 17234 8 0.025836 
20 78 26745 25751 9 1.143690 
20 78 28575 18106 9 0.543997 
20 78 26551 16419 10 4.233344 
20 78 10053 13973 9 7.753081 
20 78 1062 179 8 0.125113 
20 78 28763 28298 9 1.160936 
20 78 2835 1377 9 0.892406 
20 78 13766 19932 9 2.467231 
20 78 13302 5282 10 23.317426 
20 78 25365 21250 8 0.964361 
20 78 18780 2266 10 103.682497 
20 78 29687 23069 9 1.492797 
20 78 20196 6291 9 1.175739 
20 78 743 19482 10 19.533163 
20 78 26530 1734 9 0.084205 
20 78 2006 4976 -1 180.000001 
20 79 22673 12560 9 4.010135 
20 79 13976 14152 9 2.772965 
20 79 7256 15144 9 0.124857 
20 79 6075 11113 9 0.448497 
20 79 17647 22823 10 3.138513 
20 79 10903 5120 8 0.128119 
20 79 14641 3739 8 0.268316 
20 79 23154 21193 9 2.242663 
20 79 13586 5923 9 0.288176 
20 79 1298 26224 9 1.262972 
20 79 21339 14352 9 1.762129 
20 79 18334 21523 9 8.209154 
20 79 19259 20445 9 3.407527 
20 79 17698 21940 10 32.225881 
20 79 20113 9179 10 14.420600 
20 79 7473 1599 9 0.332536 
20 79 8749 23166 8 0.060871 
20 79 2072 16027 10 53.349470 
20 79 21135 19162 9 0.807170 
20 79 23206 1854 11 64.079451 
20 79 22683 21592 9 2.514968 
20 79 21691 11268 -1 180.000001 
20 79 3918 18557 10 7.429253 
20 79 20297 11082 8 0.223223 
20 79 28496 2890 9 0.616367 
20 79 15911 22955 9 1.752465 
20 79 24890 25518 8 2.082201 
20 79 12200 4706 10 4.242109 
20 79 19965 521 10 3.977523 
20 79 17742 17821 10 14.392373 
20 79 1744 17372 9 1.953422 
20 79 25311 19251 9 0.315162 
20 79 28154 18502 9 0.752615 
20 79 28373 29802 9 2.069805 
20 79 23678 8152 9 0.793756 
20 79 10051 29738 10 23.387288 
20 79 21040 23852 9 0.090385 
20 79 19762 13327 8 0.709576 
20 79 23078 2114 -1 180.000001 
20 79 19370 1216 10 19.185591 
20 80 7474 22009 9 0.998689 
20 80 13638 15753 10 1.812617 
20 80 1412 2631 8 0.041251 
20 80 27827 16758 10 2.199904 
20 80 5705 4461 9 4.930384 
20 80 19446 21931 9 0.896307 
20 80 29555 26930 10 29.636300 
20 80 4173 13648 9 1.112531 
20 80 6524 6779 9 1.297431 
20 80 17031 25300 9 0.325194 
20 80 26644 12867 9 0.663321 
20 80 17704 25298 10 36.632861 
20 80 27020 5145 10 11.603173 
20 80 7239 25867 9 2.483618 
20 80 17635 12768 8 0.268103 
20 80 24529 25936 10 0.763658 
20 80 3259 22318 8 0.421793 
20 80 909 14680 8 0.082104 
20 80 25397 3325 10 0.666316 
20 80 17887 142 10 4.097827 
20 80 11297 25639 10 6.810041 
20 80 25864 9828 9 19.881296 
20 80 22358 4368 9 1.177755 
20 80 12770 7480 9 0.372982 
20 80 10686 22301 10 12.072391 
20 80 13672 11458 9 3.552849 
20 80 19560 16630 -1 180.000001 
20 80 15615 7465 10 4.136781 
20 80 13138 25615 9 0.728948 
20 80 4817 8908 11 153.299410 
20 80 3025 29703 9 0.567959 
20 80 3226 8478 9 0.243012 
20 80 15556 14141 9 1.142103 
20 80 16443 15398 10 35.513907 
20 80 29124 18788 8 0.235007 
20 80 15702 6797 10 8.649955 
20 80 3844 860 9 0.455598 
20 80 9102 19133 11 139.961575 
20 80 1739 5949 9 0.785565 
20 80 13028 5319 9 0.752440 
20 81 16219 29634 9 0.686446 
20 81 23214 14593 9 1.742227 
20 81 14709 11944 10 9.625949 
20 81 25797 26831 9 1.000074 
20 81 19750 15825 9 0.173579 
20 81 27416 8369 10 1.979335 
20 81 19694 2702 10 17.873161 
20 81 23002 6607 9 0.055403 
20 81 22581 9660 9 0.228201 
20 81 29574 24694 9 0.991905 
20 81 11530 10191 9 1.063779 
20 81 15681 9630 10 27.208574 
20 81 23353 1628 9 0.213297 
20 81 17969 2488 11 33.027448 
20 81 29597 29064 9 1.618081 
20 81 16310 3199 11 43.634701 
20 81 1132 13646 8 0.160928 
20 81 14161 5402 11 124.228121 
20 81 894 11304 10 0.987909 
20 81 3306 23531 9 0.736712 
20 81 14424 297 9 1.715271 
20 81 3371 10715 9 0.210779 
20 81 3172 15325 10 32.177138 
20 81 1196 6768 10 18.582227 
20 81 13417 17197 9 3.954346 
20 81 3619 19893 11 16.909192 
20 81 23074 3880 10 3.751796 
20 81 20304 2524 9 1.264640 
20 81 5037 2200 10 35.600554 
20 81 19915 1652 9 0.098159 
20 81 5619 14868 10 15.602344 
20 81 1581 18676 9 2.056366 
20 81 212 29795 9 0.758397 
20 81 24824 15515 9 0.850358 
20 81 29550 13800 10 7.925861 
20 81 6164 29871 10 2.745679 
20 81 2361 20002 -1 180.000001 
20 81 29340 13618 11 95.537688 
20 81 16808 212 10 45.861668 
20 81 18082 3588 10 0.731876 
20 82 25741 17052 9 1.286290 
20 82 21429 17555 10 54.321710 
20 82 20130 11801 9 0.366548 
20 82 23739 26326 -1 180.000001 
20 82 29759 18240 10 6.211173 
20 82 26787 12546 10 64.822273 
20 82 5245 29154 10 23.343729 
20 82 3808 15197 10 2.046983 
20 82 26517 25407 10 4.552214 
20 82 7651 23694 9 0.884905 
20 82 17524 28641 10 11.485246 
20 82 8428 7880 10 12.158464 
20 82 10505 22124 10 3.141835 
20 82 29777 27286 10 9.527685 
20 82 4741 29591 -1 180.000001 
20 82 20537 159 10 10.838467 
20 82 26646 29939 11 39.031948 
20 82 8759 20404 9 1.721857 
20 82 19757 14070 10 8.654126 
20 82 26094 21122 8 0.012211 
20 82 23457 22115 9 0.257916 
20 82 29055 19140 -1 180.000001 
20 82 15246 7875 -1 180.000001 
20 82 19155 25827 10 0.521255 
20 82 5261 26634 9 0.540607 
20 82 11492 7649 10 2.492837 
20 82 2053 18738 9 0.621566 
20 82 12365 29463 11 141.076175 
20 82 15773 5380 9 0.523728 
20 82 27155 18883 10 40.034602 
20 82 21241 17458 11 120.341477 
20 82 705 27770 10 4.841313 
20 82 14558 2821 10 14.579711 
20 82 19093 9713 10 12.200106 
20 82 23906 5846 10 10.128229 
20 82 26334 19794 11 161.123136 
20 82 10422 22592 10 13.196801 
20 82 21114 12103 10 16.148060 
20 82 6673 6486 10 16.003484 
20 82 19691 10913 9 0.817077 
20 83 6553 4493 8 0.049922 
20 83 13576 10925 9 0.121213 
20 83 16036 29886 9 2.003706 
20 83 23834 3118 11 22.544581 
20 83 10304 17196 -1 180.000001 
20 83 8951 24563 -1 180.000001 
20 83 28727 13473 11 119.952858 
20 83 3401 2717 11 117.930418 
20 83 16754 15787 9 1.505411 
20 83 27046 28660 10 0.199836 
20 83 81 6481 9 1.445149 
20 83 21390 17494 9 0.729250 
20 83 14168 10309 10 3.597393 
20 83 1837 2246 -1 180.000001 
20 83 4666 11793 9 0.359190 
20 83 24582 20901 11 88.538729 
20 83 216 16656 10 10.654536 
20 83 25413 21524 -1 180.000001 
20 83 6735 1422 -1 180.000001 
20 83 14359 22872 9 1.160569 
20 83 4378 18668 -1 180.000001 
20 83 1054 21452 9 1.715967 
20 83 6033 7912 11 84.996558 
20 83 4479 4571 9 4.159577 
