n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
15 7 11616 27378 2 0.000103 
15 8 1666 27378 2 0.000108 
15 9 19643 27378 2 0.000118 
15 10 17650 27378 2 0.000117 
15 11 28165 27378 2 0.000168 
15 12 12058 27378 2 0.000104 
15 13 22525 27378 3 0.000141 
15 14 13294 27378 3 0.000181 
15 15 13566 27378 3 0.000136 
15 16 18258 27378 3 0.000141 
16 1 11493 26302 2 0.000130 
16 2 12698 26302 2 0.000123 
16 3 16541 26302 2 0.000124 
16 4 12915 26302 2 0.000119 
16 5 11202 26302 2 0.000151 
16 6 18366 26302 3 0.000115 
16 7 7709 26302 2 0.000924 
16 8 8842 26302 2 0.000120 
16 9 7604 26302 2 0.000116 
16 10 20149 26302 2 0.000122 
16 11 24877 26302 3 0.000140 
16 12 16798 26302 2 0.000121 
16 13 17837 26302 3 0.000150 
16 14 14426 26302 3 0.000119 
16 15 29881 26302 2 0.000133 
16 16 28273 26302 3 0.000123 
17 1 20151 9057 2 0.000149 
17 2 23965 9057 2 0.000136 
17 3 22554 9057 2 0.000173 
17 4 13459 9057 2 0.000138 
17 5 4718 9057 2 0.000135 
17 6 6694 9057 2 0.000143 
17 7 2066 9057 2 0.000134 
17 8 9352 9057 2 0.000140 
17 9 24920 9057 2 0.000150 
17 10 809 9057 3 0.000469 
17 11 137 9057 3 0.000158 
17 12 14806 9057 3 0.000359 
17 13 6127 9057 3 0.000135 
17 14 17480 9057 3 0.000330 
17 15 3310 9057 2 0.000133 
17 16 12679 9057 3 0.000189 
18 1 7640 4641 2 0.000152 
18 2 24333 4641 2 0.000154 
18 3 27463 4641 2 0.000158 
18 4 21751 4641 2 0.000161 
18 5 9177 4641 2 0.000209 
18 6 23808 4641 3 0.000314 
18 7 26468 4641 2 0.000163 
18 8 22748 4641 2 0.000149 
18 9 1322 4641 2 0.000199 
18 10 18289 4641 3 0.000260 
18 11 21568 4641 3 0.000472 
18 12 1365 4641 2 0.000182 
18 13 7559 4641 3 0.000367 
18 14 27388 4641 3 0.000278 
18 15 18054 4641 3 0.000233 
18 16 25342 4641 3 0.000157 
19 1 17274 21790 2 0.000178 
19 2 6757 21790 2 0.000176 
19 3 11223 21790 2 0.000166 
19 4 29528 21790 2 0.000400 
19 5 11617 21790 2 0.000174 
19 6 22777 21790 3 0.000264 
19 7 24052 21790 2 0.000186 
19 8 3998 21790 2 0.000258 
19 9 7426 21790 3 0.000211 
19 10 15452 21790 3 0.001064 
19 11 20619 21790 3 0.000515 
19 12 24614 21790 3 0.000204 
19 13 21168 21790 3 0.000802 
19 14 25396 21790 3 0.000317 
19 15 12208 21790 3 0.000168 
19 16 25181 21790 3 0.001175 
20 1 4295 14268 2 0.000204 
20 2 11854 14268 2 0.000191 
20 3 25793 14268 2 0.000188 
20 4 14815 14268 3 0.001454 
20 5 11353 14268 2 0.000247 
20 6 20871 14268 3 0.000507 
20 7 3091 14268 2 0.000209 
20 8 29985 14268 3 0.000425 
20 9 5725 14268 2 0.003384 
20 10 27715 14268 3 0.000698 
20 11 17416 14268 3 0.000186 
20 12 19981 14268 3 0.000185 
20 13 20452 14268 2 0.000317 
20 14 27994 14268 3 0.006396 
20 15 12141 14268 3 0.001538 
20 16 335 14268 3 0.000390 
21 1 9104 6659 2 0.000211 
21 2 2174 6659 2 0.000206 
21 3 24834 6659 2 0.000210 
21 4 3250 6659 2 0.000209 
21 5 4302 6659 2 0.000250 
21 6 17545 6659 2 0.000210 
21 7 29804 6659 3 0.000209 
21 8 23950 6659 2 0.000215 
21 9 20637 6659 3 0.000440 
21 10 20559 6659 2 0.000446 
21 11 2855 6659 3 0.000256 
21 12 16912 6659 3 0.000233 
21 13 7808 6659 3 0.000228 
21 14 5095 6659 3 0.000211 
21 15 22911 6659 3 0.000204 
21 16 20678 6659 3 0.000223 
22 1 6816 18280 2 0.000234 
22 2 1853 18280 2 0.000235 
22 3 6845 18280 2 0.000222 
22 4 13866 18280 2 0.000270 
22 5 8963 18280 2 0.000232 
22 6 22892 18280 3 0.000363 
22 7 18911 18280 3 0.000456 
22 8 25574 18280 3 0.000301 
22 9 24308 18280 3 0.000540 
22 10 20045 18280 3 0.000614 
22 11 8633 18280 3 0.000831 
22 12 21139 18280 3 0.000898 
22 13 24731 18280 3 0.156023 
22 14 19726 18280 3 0.008452 
22 15 11763 18280 3 0.021314 
22 16 7174 18280 3 0.000423 
23 1 26132 17337 2 0.000248 
23 2 21662 17337 2 0.000322 
23 3 6372 17337 2 0.001004 
23 4 19020 17337 2 0.000262 
23 5 5078 17337 2 0.000393 
23 6 25614 17337 2 0.005917 
23 7 12073 17337 2 0.000417 
23 8 8593 17337 2 0.000251 
23 9 23502 17337 2 0.000365 
23 10 12295 17337 3 0.000502 
23 11 20725 17337 3 0.000619 
23 12 17499 17337 3 0.000392 
23 13 11037 17337 3 0.000268 
23 14 13733 17337 3 0.000394 
23 15 6643 17337 3 0.000314 
23 16 17956 17337 4 0.004111 
24 1 8715 17984 2 0.000272 
24 2 8588 17984 2 0.000267 
24 3 406 17984 2 0.000278 
24 4 9113 17984 2 0.000279 
24 5 1464 17984 2 0.000301 
24 6 1492 17984 3 0.000681 
24 7 28336 17984 3 0.000342 
24 8 12197 17984 3 0.000317 
24 9 9214 17984 3 0.000765 
24 10 28219 17984 3 0.010037 
24 11 5058 17984 3 0.002971 
24 12 25506 17984 3 0.000297 
24 13 1346 17984 4 0.003171 
24 14 8035 17984 3 0.000495 
24 15 4249 17984 3 0.000329 
24 16 2510 17984 3 0.002751 
25 1 8967 818 2 0.000376 
25 2 23338 818 2 0.000317 
25 3 7742 818 2 0.000312 
25 4 5604 818 2 0.000312 
25 5 27100 818 3 0.002204 
25 6 28953 818 3 0.005802 
25 7 10893 818 3 0.000886 
25 8 26327 818 3 0.000675 
25 9 21221 818 3 0.000888 
25 10 18115 818 3 0.001770 
25 11 17085 818 3 0.003492 
25 12 5536 818 3 0.000471 
25 13 6081 818 3 0.000571 
25 14 24146 818 3 0.000416 
25 15 5657 818 3 0.001881 
25 16 10508 818 4 0.003619 
26 1 709 11686 2 0.000336 
26 2 1837 11686 2 0.000324 
26 3 25884 11686 2 0.001113 
26 4 26725 11686 2 0.000603 
26 5 16165 11686 2 0.000353 
26 6 26013 11686 3 0.002258 
26 7 3179 11686 3 0.003094 
26 8 8094 11686 3 0.000407 
26 9 253 11686 3 0.004558 
26 10 20673 11686 3 0.000349 
26 11 10178 11686 3 0.000496 
26 12 27860 11686 4 1.798684 
26 13 19383 11686 3 0.002177 
26 14 16823 11686 3 0.000388 
26 15 27189 11686 4 0.005831 
26 16 8234 11686 3 0.000554 
27 1 11589 2284 2 0.000394 
27 2 1399 2284 2 0.001688 
27 3 24516 2284 2 0.000352 
27 4 5354 2284 2 0.000362 
27 5 12203 2284 3 0.000942 
27 6 4627 2284 3 0.001679 
27 7 24946 2284 3 0.000969 
27 8 2040 2284 3 0.001081 
27 9 24803 2284 3 0.003505 
27 10 19127 2284 3 0.143987 
27 11 8900 2284 3 0.005770 
27 12 29425 2284 3 0.000727 
27 13 26679 2284 3 0.000406 
27 14 24999 2284 4 0.031610 
27 15 15718 2284 3 0.000434 
27 16 28449 2284 4 0.005587 
28 1 4907 12591 2 0.000387 
28 2 14868 12591 2 0.000405 
28 3 4953 12591 2 0.000375 
28 4 3114 12591 2 0.000562 
28 5 7601 12591 2 0.000737 
28 6 24806 12591 2 0.002649 
28 7 12479 12591 3 0.000674 
28 8 13288 12591 3 0.004328 
28 9 23117 12591 3 0.138168 
28 10 26655 12591 3 0.000629 
28 11 20111 12591 3 0.008574 
28 12 21792 12591 3 0.026970 
28 13 10674 12591 3 0.000555 
28 14 13351 12591 3 0.000546 
28 15 28944 12591 4 0.051340 
28 16 21385 12591 3 0.017083 
29 1 19087 21188 2 0.000405 
29 2 29945 21188 2 0.000402 
29 3 10240 21188 2 0.000575 
29 4 7804 21188 2 0.003023 
29 5 26321 21188 2 0.000537 
29 6 7858 21188 3 0.000808 
29 7 23687 21188 3 0.000502 
29 8 7424 21188 3 0.004958 
29 9 27119 21188 3 0.000408 
29 10 14325 21188 3 0.000541 
29 11 15478 21188 3 0.001470 
29 12 25549 21188 3 0.000440 
29 13 8678 21188 3 0.067185 
29 14 15668 21188 4 0.050958 
29 15 24564 21188 4 0.029537 
29 16 6175 21188 4 22.570866 
30 1 21554 4569 2 0.000475 
30 2 2688 4569 2 0.000441 
30 3 9725 4569 2 0.000447 
30 4 29408 4569 2 0.000534 
30 5 6260 4569 2 0.000467 
30 6 24701 4569 3 0.005253 
30 7 22961 4569 3 0.001509 
30 8 29108 4569 3 0.000520 
30 9 7190 4569 3 0.000919 
30 10 11699 4569 3 2.757541 
30 11 12655 4569 3 0.003359 
30 12 23653 4569 4 0.016009 
30 13 6645 4569 4 0.687056 
30 14 26799 4569 3 0.111801 
30 15 8169 4569 4 0.041977 
30 16 20470 4569 4 0.009609 
31 1 18461 9999 2 0.000478 
31 2 22148 9999 2 0.000463 
31 3 17418 9999 2 0.034916 
31 4 28561 9999 3 0.002956 
31 5 16557 9999 3 0.004367 
31 6 13349 9999 3 0.000578 
31 7 5297 9999 3 0.033628 
31 8 25244 9999 3 0.001001 
31 9 18702 9999 4 7.230408 
31 10 6662 9999 3 0.000677 
31 11 23669 9999 3 0.101792 
31 12 9404 9999 3 0.000465 
31 13 21456 9999 3 0.231965 
31 14 12269 9999 4 0.018985 
31 15 11339 9999 3 0.006868 
31 16 1064 9999 4 0.007166 
32 1 22951 26308 2 0.000552 
32 2 19082 26308 2 0.000499 
32 3 25856 26308 2 0.000505 
32 4 9118 26308 3 0.010054 
32 5 1163 26308 3 0.031940 
32 6 1273 26308 3 0.006111 
32 7 24086 26308 3 0.014224 
32 8 8522 26308 3 0.001302 
32 9 22241 26308 3 0.002763 
32 10 17586 26308 3 0.451517 
32 11 21778 26308 3 0.253443 
32 12 1623 26308 3 5.375864 
32 13 278 26308 3 0.014869 
32 14 8967 26308 3 0.001037 
32 15 14828 26308 4 0.020887 
32 16 14621 26308 4 0.023970 
33 1 323 15544 2 0.000524 
33 2 20579 15544 2 0.000545 
33 3 27239 15544 3 0.260192 
33 4 11012 15544 2 0.000888 
33 5 18568 15544 3 0.002332 
33 6 29924 15544 3 0.000915 
33 7 9149 15544 3 0.000729 
33 8 6688 15544 3 0.002094 
33 9 6062 15544 3 0.148589 
33 10 19252 15544 3 0.005420 
33 11 26478 15544 3 0.006864 
33 12 19118 15544 4 0.237426 
33 13 19904 15544 4 0.518765 
33 14 25795 15544 3 0.002896 
33 15 25037 15544 4 0.006700 
33 16 3881 15544 4 0.005877 
34 1 8505 26557 2 0.000775 
34 2 21587 26557 2 0.000605 
34 3 12746 26557 2 0.057809 
34 4 9922 26557 2 0.010403 
34 5 17815 26557 3 0.002086 
34 6 4004 26557 3 0.001242 
34 7 15805 26557 3 0.399638 
34 8 26524 26557 3 0.000921 
34 9 22854 26557 3 0.010420 
34 10 23660 26557 3 0.025932 
34 11 1365 26557 3 0.047364 
34 12 4956 26557 3 0.302734 
34 13 18715 26557 3 0.009669 
34 14 17797 26557 4 28.267176 
34 15 14971 26557 4 1.481233 
34 16 6875 26557 4 0.011420 
35 1 10868 8756 2 0.000598 
35 2 1949 8756 2 0.000585 
35 3 7519 8756 3 0.029950 
35 4 19947 8756 3 0.059861 
35 5 16593 8756 3 0.001168 
35 6 28000 8756 3 0.018103 
35 7 2287 8756 3 0.006678 
35 8 17877 8756 3 0.002901 
35 9 7873 8756 3 0.006916 
35 10 7674 8756 3 0.001261 
35 11 18239 8756 4 0.028831 
35 12 29001 8756 3 0.229467 
35 13 815 8756 3 0.071208 
35 14 11400 8756 3 0.071326 
35 15 1648 8756 4 0.129489 
35 16 27930 8756 4 0.080719 
36 1 7311 6688 2 0.000698 
36 2 21905 6688 2 0.000616 
36 3 6530 6688 2 0.000755 
36 4 4128 6688 2 0.008564 
36 5 19722 6688 2 0.006494 
36 6 86 6688 3 0.012286 
36 7 25944 6688 3 0.005619 
36 8 2349 6688 3 0.086408 
36 9 11834 6688 3 0.003295 
36 10 6643 6688 3 1.709665 
36 11 10069 6688 4 3.883920 
36 12 4526 6688 4 2.285408 
36 13 6340 6688 4 0.529191 
36 14 7594 6688 3 2.358499 
36 15 25795 6688 4 0.179073 
36 16 22411 6688 4 2.094400 
37 1 16065 21933 2 0.000661 
37 2 948 21933 2 0.000656 
37 3 12424 21933 2 0.023902 
37 4 10536 21933 2 0.003211 
37 5 13405 21933 3 0.002917 
37 6 14626 21933 3 0.014955 
37 7 10867 21933 3 0.000937 
37 8 29115 21933 3 24.478447 
37 9 11232 21933 3 0.009367 
37 10 26500 21933 3 0.225255 
37 11 13152 21933 3 0.080162 
37 12 28566 21933 3 0.137740 
37 13 18837 21933 4 0.202023 
37 14 7768 21933 4 0.174070 
37 15 21395 21933 4 1.649535 
37 16 489 21933 4 0.029234 
38 1 2130 10865 2 0.000721 
38 2 25673 10865 2 0.000756 
38 3 28374 10865 3 0.186859 
38 4 3210 10865 3 0.050837 
38 5 17262 10865 3 0.478259 
38 6 13485 10865 3 0.001495 
38 7 28251 10865 3 0.040159 
38 8 7645 10865 3 0.001547 
38 9 14081 10865 3 0.007275 
38 10 7222 10865 3 0.095870 
38 11 15063 10865 3 0.138908 
38 12 15456 10865 3 0.112818 
38 13 11231 10865 4 0.029847 
38 14 281 10865 4 0.050488 
38 15 25542 10865 4 1.002975 
38 16 7684 10865 4 2.707254 
39 1 18213 29983 2 0.000734 
39 2 9780 29983 2 0.000809 
39 3 11501 29983 3 0.019097 
39 4 13177 29983 3 0.021774 
39 5 10202 29983 3 0.050566 
39 6 13407 29983 3 0.018138 
39 7 7052 29983 3 0.003975 
39 8 407 29983 3 0.010139 
39 9 23790 29983 3 0.000794 
39 10 1127 29983 3 0.278714 
39 11 5708 29983 4 1.435573 
39 12 14205 29983 4 3.675490 
39 13 17908 29983 4 0.029127 
39 14 22681 29983 4 0.038955 
39 15 376 29983 4 5.708347 
39 16 28858 29983 4 2.095513 
40 1 6081 776 2 0.000799 
40 2 1849 776 2 0.000797 
40 3 22554 776 3 0.267691 
40 4 28825 776 3 39.707336 
40 5 12915 776 3 0.006203 
40 6 21257 776 3 0.002087 
40 7 11133 776 3 1.960052 
40 8 26748 776 3 0.000985 
40 9 28098 776 3 0.203304 
40 10 8542 776 4 61.044837 
40 11 16450 776 3 0.122932 
40 12 27091 776 4 6.961895 
40 13 15786 776 3 0.456258 
40 14 7409 776 4 0.123203 
40 15 27148 776 4 0.537342 
40 16 16607 776 4 1.983040 
10 1 7831 11589 1 0.000047 
10 2 16863 11589 2 0.000056 
10 3 20374 11589 2 0.000054 
10 4 9907 11589 2 0.000056 
10 5 29919 11589 2 0.000053 
10 6 16071 11589 2 0.000044 
10 7 5099 11589 1 0.000048 
10 8 1223 11589 1 0.000047 
10 9 29460 11589 2 0.000046 
10 10 9271 11589 2 0.000045 
10 11 13482 11589 2 0.000046 
10 12 5659 11589 3 0.000055 
10 13 29626 11589 2 0.000046 
10 14 9428 11589 2 0.000043 
10 15 19750 11589 3 0.000064 
10 16 10685 11589 2 0.000046 
11 1 20426 19620 1 0.000077 
11 2 14244 19620 1 0.000059 
11 3 22860 19620 2 0.000071 
11 4 3776 19620 2 0.000054 
11 5 13462 19620 2 0.000056 
11 6 4173 19620 2 0.000055 
11 7 25374 19620 2 0.000057 
11 8 27363 19620 2 0.000057 
11 9 4645 19620 2 0.000058 
11 10 16335 19620 2 0.000057 
11 11 18374 19620 2 0.000065 
11 12 22979 19620 2 0.000055 
11 13 19571 19620 2 0.000057 
11 14 14522 19620 3 0.000049 
11 15 14303 19620 2 0.000053 
11 16 3696 19620 2 0.000068 
12 1 19457 8096 2 0.000069 
12 2 20445 8096 2 0.000067 
12 3 26076 8096 2 0.000066 
12 4 13356 8096 2 0.000065 
12 5 330 8096 2 0.000070 
12 6 27019 8096 2 0.000129 
12 7 22934 8096 2 0.000078 
12 8 24846 8096 2 0.000082 
12 9 10644 8096 2 0.000063 
12 10 8524 8096 3 0.000077 
12 11 11477 8096 3 0.000138 
12 12 11314 8096 2 0.000068 
12 13 17509 8096 2 0.000177 
12 14 24270 8096 2 0.000067 
12 15 8724 8096 2 0.000065 
12 16 287 8096 3 0.000075 
13 1 14939 3893 1 0.000079 
13 2 7031 3893 2 0.000078 
13 3 23913 3893 2 0.000189 
13 4 28205 3893 3 0.000359 
13 5 3830 3893 2 0.000082 
13 6 12223 3893 2 0.000079 
13 7 4070 3893 2 0.000079 
13 8 12597 3893 2 0.000103 
13 9 21742 3893 2 0.000081 
13 10 9630 3893 3 0.000083 
13 11 7292 3893 3 0.000288 
13 12 4165 3893 2 0.000078 
13 13 7816 3893 2 0.000078 
13 14 28561 3893 3 0.000195 
13 15 19583 3893 3 0.000076 
13 16 5748 3893 3 0.000233 
14 1 3670 10455 2 0.000113 
14 2 681 10455 2 0.000089 
14 3 22672 10455 2 0.000093 
14 4 17012 10455 2 0.000095 
14 5 19589 10455 2 0.000119 
14 6 18271 10455 2 0.000092 
14 7 25444 10455 2 0.000092 
14 8 7164 10455 3 0.000304 
14 9 13412 10455 2 0.000102 
14 10 3111 10455 2 0.000086 
14 11 7296 10455 3 0.003089 
14 12 16774 10455 2 0.000090 
14 13 524 10455 3 0.000086 
14 14 22898 10455 2 0.000095 
14 15 11963 10455 3 0.000109 
14 16 20392 10455 3 0.000097 
15 1 4937 6272 2 0.000106 
15 2 9364 6272 1 0.000105 
15 3 27665 6272 2 0.000103 
15 4 26815 6272 2 0.000104 
15 5 10301 6272 3 0.000303 
15 6 21015 6272 2 0.000114 
15 7 5173 6272 2 0.000108 
15 8 27454 6272 2 0.000100 
15 9 27509 6272 3 0.000146 
15 10 29763 6272 2 0.000169 
15 11 21793 6272 2 0.000101 
15 12 14230 6272 3 0.000103 
15 13 5244 6272 3 0.000121 
15 14 15185 6272 3 0.000179 
15 15 7550 6272 3 0.000135 
15 16 7125 6272 3 0.000209 
16 1 6488 11226 2 0.000121 
16 2 27225 11226 2 0.000123 
16 3 13928 11226 3 0.000542 
16 4 6715 11226 2 0.000119 
16 5 16755 11226 3 0.001581 
16 6 21371 11226 2 0.000123 
16 7 1828 11226 2 0.000120 
16 8 10819 11226 2 0.000119 
16 9 8806 11226 2 0.000172 
16 10 19219 11226 2 0.000124 
16 11 15058 11226 3 0.000143 
16 12 21745 11226 2 0.000139 
16 13 10004 11226 3 0.000185 
16 14 23085 11226 3 0.000928 
16 15 8325 11226 3 0.000128 
16 16 16710 11226 3 0.000168 
17 1 19741 20273 2 0.000141 
17 2 29803 20273 2 0.000139 
17 3 2050 20273 2 0.000182 
17 4 12512 20273 2 0.000213 
17 5 3931 20273 3 0.000431 
17 6 12154 20273 2 0.000179 
17 7 29570 20273 3 0.000495 
17 8 7939 20273 2 0.000135 
17 9 17590 20273 2 0.000136 
17 10 23606 20273 3 0.000327 
17 11 28115 20273 3 0.000134 
17 12 6528 20273 3 0.000546 
17 13 28154 20273 3 0.000446 
17 14 2941 20273 3 0.003956 
17 15 18247 20273 2 0.000185 
17 16 3615 20273 4 0.002106 
18 1 7599 21613 2 0.000153 
18 2 6395 21613 2 0.000150 
18 3 8259 21613 2 0.000156 
18 4 23453 21613 3 0.000193 
18 5 5194 21613 2 0.000164 
18 6 28195 21613 2 0.000254 
18 7 25757 21613 3 0.000323 
18 8 23207 21613 2 0.000168 
18 9 28896 21613 3 0.000202 
18 10 8384 21613 3 0.000227 
18 11 23136 21613 3 0.000219 
18 12 15238 21613 3 0.001437 
18 13 22538 21613 3 0.000184 
18 14 21083 21613 3 0.002234 
18 15 3263 21613 3 0.001478 
18 16 2832 21613 3 0.000178 
19 1 9849 22151 2 0.000176 
19 2 8163 22151 2 0.000170 
19 3 17254 22151 2 0.000165 
19 4 11978 22151 2 0.000166 
19 5 24980 22151 2 0.000629 
19 6 7508 22151 2 0.000184 
19 7 29610 22151 2 0.000207 
19 8 2646 22151 3 0.000794 
19 9 27922 22151 3 0.000244 
19 10 25705 22151 3 0.072836 
19 11 17376 22151 3 0.000336 
19 12 9448 22151 2 0.000195 
19 13 29987 22151 3 0.000343 
19 14 5785 22151 3 0.000180 
19 15 19522 22151 3 0.000203 
19 16 5906 22151 3 0.000283 
20 1 19598 9091 2 0.000189 
20 2 414 9091 2 0.000190 
20 3 15274 9091 2 0.000195 
20 4 2072 9091 2 0.000192 
20 5 26692 9091 2 0.000200 
20 6 20367 9091 3 0.000731 
20 7 25891 9091 2 0.000189 
20 8 19089 9091 3 0.000334 
20 9 5323 9091 2 0.000235 
20 10 27721 9091 3 0.000225 
20 11 16006 9091 3 0.000469 
20 12 9810 9091 2 0.000226 
20 13 4420 9091 4 0.001529 
20 14 11423 9091 3 0.000204 
20 15 21333 9091 3 0.000230 
20 16 18916 9091 3 0.000262 
21 1 2023 21190 1 0.000221 
21 2 11959 21190 2 0.000365 
21 3 8171 21190 2 0.000212 
21 4 12717 21190 2 0.000236 
21 5 7538 21190 2 0.000209 
21 6 29290 21190 2 0.000213 
21 7 13032 21190 3 0.003121 
21 8 22459 21190 3 0.000285 
21 9 28898 21190 3 0.000357 
21 10 1519 21190 3 0.000312 
21 11 17624 21190 3 0.000369 
21 12 337 21190 3 0.000252 
21 13 18309 21190 3 0.003532 
21 14 17256 21190 3 0.000277 
21 15 7042 21190 3 0.000905 
21 16 25521 21190 3 0.000539 
22 1 22286 27142 2 0.000224 
22 2 8008 27142 2 0.000251 
22 3 22673 27142 2 0.000255 
22 4 6558 27142 3 0.000363 
22 5 24112 27142 2 0.000241 
22 6 25673 27142 3 0.000257 
22 7 29917 27142 3 0.001525 
22 8 21499 27142 2 0.000361 
22 9 9555 27142 2 0.000265 
22 10 18448 27142 3 0.000435 
22 11 28513 27142 3 0.000409 
22 12 29315 27142 3 0.000458 
22 13 26103 27142 3 0.000388 
22 14 850 27142 3 0.000423 
22 15 29769 27142 3 0.014241 
22 16 29957 27142 3 0.000260 
23 1 29187 18586 2 0.000242 
23 2 22429 18586 2 0.000250 
23 3 12021 18586 2 0.001336 
23 4 19768 18586 2 0.000296 
23 5 9640 18586 2 0.000298 
23 6 1652 18586 2 0.000256 
23 7 19742 18586 3 0.000309 
23 8 10979 18586 3 0.000424 
23 9 23079 18586 3 0.000306 
23 10 7768 18586 3 0.000282 
23 11 22137 18586 3 0.000389 
23 12 28009 18586 3 0.000263 
23 13 28324 18586 3 0.001828 
23 14 19484 18586 3 0.015045 
23 15 20031 18586 3 0.001523 
23 16 16577 18586 3 0.000264 
24 1 14436 27141 2 0.000301 
24 2 23628 27141 2 0.000274 
24 3 14533 27141 2 0.000289 
24 4 3888 27141 3 0.007060 
24 5 88 27141 2 0.000295 
24 6 2675 27141 2 0.000408 
24 7 15534 27141 2 0.000305 
24 8 8088 27141 3 0.000356 
24 9 20008 27141 2 0.000402 
24 10 4079 27141 3 0.000318 
24 11 1611 27141 3 0.000585 
24 12 17112 27141 3 0.000529 
24 13 6595 27141 3 0.000506 
24 14 8098 27141 3 0.000311 
24 15 18187 27141 3 0.000959 
24 16 17041 27141 3 0.001660 
25 1 6805 308 2 0.000303 
25 2 24110 308 2 0.002978 
25 3 25420 308 2 0.000295 
25 4 29378 308 2 0.000291 
25 5 11266 308 2 0.000314 
25 6 23109 308 3 0.005745 
25 7 28973 308 3 0.000492 
25 8 26480 308 3 0.000511 
25 9 18700 308 3 0.000411 
25 10 18394 308 3 0.000764 
25 11 23061 308 3 0.000352 
25 12 27146 308 3 0.000416 
25 13 5832 308 3 0.000331 
25 14 12835 308 3 0.000774 
25 15 18464 308 3 0.000326 
25 16 11098 308 3 0.003675 
26 1 6299 6943 2 0.000334 
26 2 12857 6943 2 0.000511 
26 3 25348 6943 2 0.000324 
26 4 21122 6943 2 0.000327 
26 5 3600 6943 3 0.002673 
26 6 24452 6943 2 0.000336 
26 7 14133 6943 3 0.001179 
26 8 27586 6943 3 0.001356 
26 9 698 6943 3 0.000764 
26 10 29210 6943 3 0.000399 
26 11 3596 6943 3 0.000561 
26 12 12066 6943 3 0.003949 
26 13 4068 6943 3 0.000535 
26 14 16451 6943 3 0.019075 
26 15 6214 6943 3 0.000435 
26 16 8547 6943 3 0.023861 
27 1 13871 12146 2 0.000359 
27 2 12536 12146 2 0.000349 
27 3 23233 12146 2 0.000449 
27 4 22271 12146 2 0.000395 
27 5 3562 12146 3 0.000581 
27 6 11902 12146 3 0.006331 
27 7 16472 12146 3 0.000372 
27 8 23357 12146 2 0.000343 
27 9 1979 12146 3 0.000590 
27 10 23009 12146 3 0.001007 
27 11 20048 12146 3 0.000617 
