n_exams probability_pairs seed_gen seed_program min_time_slots time_in_seconds
7 20 720 17849 2 0.000005 
7 20 720 17849 2 0.000006 
7 20 306 8809 2 0.000006 
7 20 306 8809 2 0.000005 
8 20 15682 24638 2 0.000007 
8 20 15682 24638 2 0.000006 
8 20 24495 523 3 0.000010 
8 20 24495 523 3 0.000009 
8 20 13811 29789 2 0.000006 
8 20 13811 29789 2 0.000006 
8 20 28465 21454 2 0.000006 
8 20 28465 21454 2 0.000006 
8 20 25804 8840 2 0.000007 
8 20 25804 8840 2 0.000007 
8 20 361 17063 2 0.000006 
8 20 361 17063 2 0.000007 
8 20 17033 536 2 0.000010 
8 20 17033 536 2 0.000011 
8 20 2531 17991 2 0.000010 
8 20 2531 17991 2 0.000010 
8 20 15028 10381 2 0.000011 
8 20 15028 10381 2 0.000011 
8 20 1051 22155 2 0.000007 
8 20 1051 22155 2 0.000008 
8 20 18575 16858 3 0.000018 
8 20 18575 16858 3 0.000017 
8 20 26308 16986 3 0.000034 
8 20 26308 16986 3 0.000024 
8 20 6287 23481 3 0.000009 
8 20 6287 23481 3 0.000009 
8 20 17726 9654 2 0.000010 
8 20 17726 9654 2 0.000010 
8 20 13671 10389 2 0.000017 
8 20 13671 10389 2 0.000006 
9 20 12034 28336 2 0.000008 
9 20 12034 28336 2 0.000006 
9 20 27991 21603 3 0.000015 
9 20 27991 21603 3 0.000013 
9 20 4969 12169 2 0.000008 
9 20 4969 12169 2 0.000008 
9 20 8536 20337 2 0.000010 
9 20 8536 20337 2 0.000008 
9 20 24952 25592 3 0.000022 
9 20 24952 25592 3 0.000019 
9 20 22154 11289 2 0.000007 
9 20 22154 11289 2 0.000009 
9 20 8672 3436 3 0.000064 
9 20 8672 3436 3 0.000076 
9 20 19377 19349 3 0.000012 
9 20 19377 19349 3 0.000010 
9 20 1899 28868 3 0.000012 
9 20 1899 28868 3 0.000014 
9 20 26084 9241 3 0.000021 
9 20 26084 9241 3 0.000020 
9 20 26343 1287 3 0.000012 
9 20 26343 1287 3 0.000012 
9 20 19167 26963 2 0.000007 
9 20 19167 26963 2 0.000006 
9 20 4331 25748 3 0.000036 
9 20 4331 25748 3 0.000037 
9 20 22650 22937 2 0.000006 
9 20 22650 22937 2 0.000007 
9 20 6009 23211 3 0.000011 
9 20 6009 23211 3 0.000008 
10 20 1220 25064 3 0.000022 
10 20 1220 25064 3 0.000020 
10 20 14498 18357 2 0.000013 
10 20 14498 18357 2 0.000011 
10 20 16185 7795 3 0.000015 
10 20 16185 7795 3 0.000016 
10 20 29456 9235 2 0.000014 
10 20 29456 9235 2 0.000008 
10 20 21036 19503 2 0.000008 
10 20 21036 19503 2 0.000009 
10 20 3531 25792 2 0.000013 
10 20 3531 25792 2 0.000015 
10 20 12307 13895 3 0.000015 
10 20 12307 13895 3 0.000017 
10 20 19588 28162 4 0.000066 
10 20 19588 28162 4 0.000068 
10 20 11944 28448 2 0.000029 
10 20 11944 28448 2 0.000039 
10 20 19992 26443 2 0.000010 
10 20 19992 26443 2 0.000008 
10 20 2577 6707 3 0.000021 
10 20 2577 6707 3 0.000020 
10 20 4154 3203 2 0.000009 
10 20 4154 3203 2 0.000009 
10 20 19702 28368 3 0.000014 
