pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,response_time,io_wait_time
19,35.63420559766289,27.844168554012263,4.40219025274011,32.246358806752376,1308.556184949883,1276.1019556972467,23.776305013193074,4.610060698624217
32,54.40094714503533,33.84481495611095,4.99852838006521,38.84334333617617,1498.079965696241,1458.638704056693,34.50494867740309,5.596446683436952
42,68.55658027984327,28.048747858393725,4.566065166786211,32.614813025179934,1506.8142181175222,1473.5679173722972,40.818083475492045,5.1975528868313035
3,4.546642101759608,31.47304027863695,5.867648818282635,37.34068909691958,1591.7065796349311,1554.0190577549604,3.945415874375386,6.214481601333748
6,12.263023138069595,38.635527344774985,6.220289246659043,44.855816591434035,1593.3569384697282,1548.272352612774,5.851310447736889,6.44905851217975
0,0.8548131526573817,40.96843866162197,6.700907037640929,47.66934569926289,1702.57950344198,1654.4630444147558,0.0,7.148020365602576
11,12.97626675672952,38.65416503629615,6.491697656997303,45.14586269329345,1834.183112814422,1788.7448537966081,9.662740088567984,6.784093981517344
13,19.6086657483171,40.84098825577007,8.447053553688,49.28804180945808,1840.3908468692755,1790.1322299246058,12.040221710032228,9.417628688899683
8,12.691208906189384,44.40316091184645,7.672629627476081,52.07579053932252,1851.7832352001938,1799.2110393214944,7.116413182076055,8.169034966852198
43,69.61663871638252,33.27265679335529,6.1358809218742065,39.408537715229485,1805.9304223101697,1766.058068597798,45.740955396919915,6.599696919016438
31,52.73341457372946,36.06894911263861,5.700211697414546,41.769160810053165,1844.7490608679745,1802.6818504736586,34.580284067849504,5.998261281677472
5,8.61439047474542,39.6964265951905,7.793316429285375,47.489743024475885,1937.076848910654,1888.907193662396,5.292372657058488,8.473228653067816
39,62.99800182726051,40.41208277848318,7.571412595688684,47.98349537417187,1895.8979347440322,1847.4943054600733,40.630688040477125,7.9915465054752275
24,38.83152210103453,36.01308944437501,7.722530532829148,43.73561997720416,1964.9576034515537,1920.7587428715028,29.239454029044545,8.185771135676035
27,39.540436942458875,38.55175646345355,8.499804459688031,47.05156092314157,1968.4664699077634,1920.8495174511024,29.22941484225344,9.065195993207311
33,54.68152818958851,43.255648817390494,7.406704120617083,50.66235293800758,1974.3802958259914,1923.5945183326246,34.31470854439362,7.530128675976314
37,60.84469298978784,43.63358570128889,6.430817357289455,50.064403058578336,1977.0008505009364,1926.4000570863943,38.0660205572677,6.967207713252961
22,36.7968449557674,41.67869895246883,7.4947629350105816,49.17346188747942,2006.0667596464837,1956.650073277744,27.71004202636074,7.737987416270684
44,69.9788597483976,40.00816931371589,7.705549362237899,47.71371867595379,1977.974579655323,1929.2660595331897,47.52535051175846,8.700350808417951
14,22.194616036835033,45.630696548604526,6.2864343824084425,51.91713093101296,2027.3989720650113,1975.0786653416499,15.782789947819705,6.689610174756957
48,76.69009481941403,44.33680661965593,5.143020124973,49.47982674462892,1979.4997107757601,1929.6720237337584,53.5635535165553,5.49088042234564
34,54.68439932527382,45.21455926900761,8.485647831693548,53.700207100701164,2012.7646191412473,1958.388293115989,35.817189410532244,9.161766756251069
36,59.13799644532148,44.76311956668014,8.994991005467574,53.75811057214771,2014.6330583368447,1960.5305225712827,36.648897635213274,9.339416198882006
25,39.321904295330114,42.60173919962684,7.530226491108243,50.13196569073507,2042.2048458206295,1991.5844210411215,29.205011099906386,8.01868557988125
29,48.21054069487098,47.7500720767938,6.920396219319561,54.67046829611336,2047.4272591459574,1992.5039036449507,33.01153824086749,7.173283424212471
4,5.386980717195554,51.84601554474735,9.502254186391784,61.34826973113915,2093.2744622642986,2031.22735844295,4.495659570698232,10.201088276601105
45,70.73724561568584,42.08793521759554,6.890922921438131,48.97885813903368,2035.8459991349014,1986.096661671551,48.779228893775056,7.661402245755269
49,77.17636809581019,47.478501979960015,7.444448575423885,54.922950555383906,2038.6043774203058,1983.5267009135116,56.7416775346896,7.599174526833821
17,24.14684742992194,46.52039537147032,8.723855039585068,55.24425041105539,2093.111061382445,2037.3489459830614,18.313149990985472,9.241720027912912
20,36.39030996778871,52.544797931293935,7.085438381411551,59.63023631270549,2092.1363443195096,2032.2317809585552,26.020292244731458,7.359765429660143
9,12.747356715707408,43.846426045539076,8.90122852344778,52.74765456898685,2118.4915429056787,2065.360933809763,7.67548304163445,9.284183050376758
10,12.8105828958329,46.54401259158213,8.51595094611931,55.05996353770144,2125.6022684043246,2069.8793912690026,7.92444793028705,9.178864543739632
2,4.445550038856717,51.200641972362945,8.902429495608366,60.10307146797131,2136.7664292202257,2076.5556036423477,1.7513245507532877,9.010183605515298
12,18.79103370824057,46.170789512930156,8.131849539136478,54.30263905206663,2124.221624378685,2068.180614969442,9.277044147112075,9.870219896313255
18,30.821254991058115,47.457208489475846,7.897157032939028,55.354365522414874,2113.11479903927,2057.305470785496,24.084767627957195,8.352119764299054
40,64.41803047319887,45.044001992353465,8.11318857063107,53.15719056298453,2086.2276284281215,2032.4777486968446,41.61752232598654,8.705877738924556
23,38.71218537187942,44.40489019552339,8.038234823431827,52.443125018955215,2113.895830943195,2060.7020877718314,27.76450039310523,8.78885297583993
28,39.7239580751066,41.06804475719964,8.6271873397932,49.69523209699284,2114.8572310386226,2063.7747893948235,29.94153824378683,10.01439688659977
46,74.67014273267355,44.885870173638686,8.975360080063133,53.86123025370183,2083.124112325629,2028.5653880608388,50.90743178240773,9.672854091151336
16,22.675657831604006,50.194481022142035,8.201297730737549,58.395778752879586,2137.6272871658653,2078.883694128514,19.141642720078288,8.549112015208891
47,75.3601830712774,49.19603600684572,8.594028076901518,57.79006408374724,2090.953830521024,2032.8788866098291,51.74004997862856,8.878907904348665
1,1.006360439440849,55.30688480624254,10.45811959903535,65.76500440527789,2167.436481282926,2101.2130659691893,0.4045412252903571,10.91653050749287
7,12.396727220078827,53.30428760651699,10.311974200240037,63.616261806757045,2159.7453993062927,2094.4705645336817,7.100763548212935,11.970547166093972
15,22.441610282162095,49.610121658026635,10.071832570105439,59.68195422813208,2155.186968625419,2095.317346837439,17.466397021811346,10.259500129953125
26,39.430097485904845,51.914397412982815,7.856930448916693,59.77132786189949,2142.766604671723,2082.0366762498843,29.275852965254508,8.815531008855046
30,49.82218068221118,50.90462940203369,9.490583505686928,60.39521290772062,2142.130016550758,2081.2829088100516,35.25180359379391,9.942478338672274
41,66.9247207822201,50.57096679463751,8.049372305035277,58.6203390996728,2129.281498815557,2070.1506016037274,41.122683122667,8.559930417191353
35,56.50890922676053,50.50130666422547,9.13086862882487,59.63217529305034,2141.377971219025,2081.1167373421076,35.263502625666796,9.759927212691679
21,36.44033722267554,47.67101454145777,11.590329623822416,59.261344165280185,2164.454446107203,2104.3567799047737,27.099252971739567,12.426651660971586
38,62.43231907369468,56.20944795021625,10.459688966469113,66.66913691668537,2143.0639892535614,2076.3948523368767,40.86339916404649,10.459688966468491
