pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,response_time,io_wait_time
3,4.546642101759608,31.47304027863695,5.867648818282635,37.34068909691958,627.7305553747486,590.3898662778291,0.6528089634782903,5.86764881828246
35,56.50890922676053,50.50130666422547,9.13086862882487,59.63217529305034,637.1817024037821,577.5495271107319,0.0,9.130868628824992
28,39.7239580751066,41.06804475719964,8.6271873397932,49.69523209699284,725.507577360166,675.812345263173,8.775215300956013,8.627187339793466
21,36.44033722267554,47.67101454145777,11.590329623822416,59.261344165280185,781.6113584770906,722.3455772700661,1.1197420135992715,11.594766665566624
49,77.17636809581019,47.478501979960015,7.444448575423885,54.922950555383906,794.7188852422169,739.7959346868329,2.064782907791866,7.444448575423948
5,8.61439047474542,39.6964265951905,7.793316429285375,47.489743024475885,918.9497126536907,871.459969629214,1.3668838438205047,7.793316429285651
9,12.747356715707408,43.846426045539076,8.90122852344778,52.74765456898685,941.8736687044441,889.1152093272699,0.0,8.912033331635396
27,39.540436942458875,38.55175646345355,8.499804459688031,47.05156092314157,939.3538620848798,892.3023011617386,2.9977327122154236,8.499804459687752
18,30.821254991058115,47.457208489475846,7.897157032939028,55.354365522414874,1010.3920611671549,955.0376956447406,0.0,7.8971570329389245
16,22.675657831604006,50.194481022142035,8.201297730737549,58.395778752879586,1022.2621582652978,963.8663795124182,0.0,8.201297730737647
43,69.61663871638252,33.27265679335529,6.1358809218742065,39.408537715229485,1006.4414428022721,967.0329050870426,0.0,6.1358809218743176
33,54.68152818958851,43.255648817390494,7.406704120617083,50.66235293800758,1057.5904802886148,1006.9281273506078,36.20924321486027,7.406704120616709
12,18.79103370824057,46.170789512930156,8.131849539136478,54.30263905206663,1168.2944830375568,1113.9918439854907,242.6357769798178,8.13184953913617
41,66.9247207822201,50.57096679463751,8.049372305035277,58.6203390996728,1143.522132961799,1084.9017938621266,0.0,8.049372305035178
22,36.7968449557674,41.67869895246883,7.4947629350105816,49.17346188747942,1183.464345763405,1134.2908838759256,0.0,7.494762935010783
23,38.71218537187942,44.40489019552339,8.038234823431827,52.443125018955215,1252.0415111581592,1199.5983861392042,76.26450466822905,8.03823482343185
13,19.6086657483171,40.84098825577007,8.447053553688,49.28804180945808,1276.918326205292,1227.6302843958338,0.0,8.447053553688075
38,62.43231907369468,56.20944795021625,10.459688966469113,66.66913691668537,1257.404135713253,1190.7349987965677,0.0,10.459688966469365
42,68.55658027984327,28.048747858393725,4.566065166786211,32.614813025179934,1274.0685694163253,1241.4537563911451,0.3013031817260696,4.566065166786331
4,5.386980717195554,51.84601554474735,9.502254186391784,61.34826973113915,1433.698560039608,1372.3502903084689,0.0,9.50225418639209
47,75.3601830712774,49.19603600684572,8.594028076901518,57.79006408374724,1404.171656982736,1346.3815928989886,237.1805132065411,8.594028076901623
2,4.445550038856717,51.200641972362945,8.902429495608366,60.10307146797131,1531.5231641785854,1471.4200927106135,0.0,8.902429495608747
6,12.263023138069595,38.635527344774985,6.220289246659043,44.855816591434035,1526.592320149649,1481.7365035582159,6.173494809358171,6.220289246658915
39,62.99800182726051,40.41208277848318,7.571412595688684,47.98349537417187,1522.0103574225664,1474.0268620483944,3.434869895203448,7.571412595688756
11,12.97626675672952,38.65416503629615,6.491697656997303,45.14586269329345,1577.0414862818254,1531.8956235885316,0.08328102775597657,6.49169765699768
48,76.69009481941403,44.33680661965593,5.143020124973,49.47982674462892,1519.653824866129,1470.1739981214998,0.0,5.143020124973106
45,70.73724561568584,42.08793521759554,6.890922921438131,48.97885813903368,1587.0045861591661,1538.0257280201329,1006.4443706652223,6.890922921438232
44,69.9788597483976,40.00816931371589,7.705549362237899,47.71371867595379,1593.107108029525,1545.393389353571,418.0671744063891,7.705549362238003
1,1.006360439440849,55.30688480624254,10.45811959903535,65.76500440527789,1663.8418193037955,1598.076814898517,0.0,10.458119599035706
30,49.82218068221118,50.90462940203369,9.490583505686928,60.39521290772062,1645.1364280609068,1584.7412151531857,2.1295210161489138,9.490583505687034
46,74.67014273267355,44.885870173638686,8.975360080063133,53.86123025370183,1658.271742543205,1604.4105122895028,18.88240756533368,8.975360080063481
10,12.8105828958329,46.54401259158213,8.51595094611931,55.05996353770144,1765.5876187408057,1710.5276552031034,274.2752380836881,8.515950946119744
19,35.63420559766289,27.844168554012263,4.40219025274011,32.246358806752376,1773.323309756265,1741.0769509495126,0.0,4.4021902527402546
14,22.194616036835033,45.630696548604526,6.2864343824084425,51.91713093101296,1798.4142950002054,1746.4971640691929,338.54136019939864,6.286434382408061
25,39.321904295330114,42.60173919962684,7.530226491108243,50.13196569073507,1852.262086189434,1801.8647047364339,0.0,7.795642253373366
8,12.691208906189384,44.40316091184645,7.672629627476081,52.07579053932252,1902.9105505862271,1850.8347600469037,0.01564963386311824,7.67262962747642
26,39.430097485904845,51.914397412982815,7.856930448916693,59.77132786189949,1878.3003955973666,1818.3413650280834,0.0,8.044633156299973
29,48.21054069487098,47.7500720767938,6.920396219319561,54.67046829611336,1898.0329294670214,1843.362461170908,117.62868854046633,6.9203962193194
31,52.73341457372946,36.06894911263861,5.700211697414546,41.769160810053165,1896.3588506320484,1854.5509741340004,0.42209719914335864,5.738927385409674
32,54.40094714503533,33.84481495611095,4.99852838006521,38.84334333617617,1917.7533935009294,1878.9100501647529,0.0,4.9985283800653875
24,38.83152210103453,36.01308944437501,7.722530532829148,43.73561997720416,1938.970554439692,1895.234934462488,0.0,7.722530532829289
37,60.84469298978784,43.63358570128889,6.430817357289455,50.064403058578336,1948.0010068062638,1897.9366037476852,42.42568247130456,6.430817357289328
17,24.14684742992194,46.52039537147032,8.723855039585068,55.24425041105539,1986.1760156623805,1930.9317652513244,1197.6128907759735,8.723855039585487
15,22.441610282162095,49.610121658026635,10.071832570105439,59.68195422813208,2024.7331884732873,1965.0512342451557,286.35279397501097,10.071832570105528
0,0.8548131526573817,40.96843866162197,6.700907037640929,47.66934569926289,2067.7587069612737,2020.0119691119176,0.0,6.778299187734268
36,59.13799644532148,44.76311956668014,8.994991005467574,53.75811057214771,2031.1534524928995,1977.3953419207517,0.41935722306270407,8.994991005467512
34,54.68439932527382,45.21455926900761,8.485647831693548,53.700207100701164,2076.2042620884126,2022.4084353415242,0.0,8.581267477879862
20,36.39030996778871,52.544797931293935,7.085438381411551,59.63023631270549,2115.7983305000375,2056.168094187332,0.0,7.085438381411123
40,64.41803047319887,45.044001992353465,8.11318857063107,53.15719056298453,2112.6169115446073,2059.459720981623,11.906221326718764,8.113188570631536
7,12.396727220078827,53.30428760651699,10.311974200240037,63.616261806757045,2197.0508533339525,2133.434591527197,0.0,10.311974200239854
