pid,arrival_time,cpu_bursts_time,io_bursts_time,bursts_time,tat,ready_wait_time,io_wait_time
0,3.19222,17.05308819934726,3.4381359535735108,20.491224152920775,25.397612795187175,4.906388642266396,3.4381359535735143
1,15.2574,25.30588891264053,6.021961772534997,31.327850685175527,36.982287428911505,5.654436743735978,6.021961772535004
2,107.167,12.236077472800378,2.737541231466457,14.973618704266837,14.973618704266869,0.0,2.73754123146648
3,146.539,20.90121717634608,5.272854584641754,26.174071760987836,33.69661279158481,7.522541030596983,5.2728545846417205
4,166.356,16.79247235367074,4.202466719318182,20.994939072988924,43.79110663756728,22.796167564578354,4.202466719318181
5,169.638,18.732296281959872,4.328602756513282,23.060899038473153,51.8936427490618,28.83274371058866,4.328602756513277
6,186.637,16.90498923393899,4.150701299123466,21.055690533062457,53.14882012405991,32.09312959099745,4.150701299123483
7,203.747,12.52202287851831,3.025968163833022,15.547991042351331,51.828025822821985,36.28003478047063,3.025968163833028
10,240.7,9.54470067028887,2.048342967918142,11.593043638207012,44.367587920086464,32.774544281879486,2.048342967918103
8,223.374,18.119840061757717,4.2127077355049565,22.332547797262674,85.81277390212566,63.480226104862965,4.212707735504978
9,223.998,18.3626347738318,4.689538791449742,23.052173565281546,94.73738619754278,71.68521263226128,4.689538791449678
12,248.709,13.01051067747174,3.2974387038964776,16.307949381368218,71.34999401762894,55.0420446362607,3.297438703896489
13,284.97,6.371969734318561,1.469644063478336,7.841613797796896,38.990410312138465,31.14879651434154,1.4696440634783698
14,290.245,14.0058524440974,3.1185227703768756,17.124375214474274,47.074741914136325,29.950366699662027,3.1185227703768987
11,244.41,23.15756216901354,5.740063859056682,28.897626028070224,94.5843643283043,65.68673830023408,5.740063859056676
15,350.325,14.96154901036061,3.4605456929653884,18.422094703325996,18.422094703326025,0.0,3.460545692965411
16,371.674,16.21364807873032,3.963325261883438,20.176973340613753,26.82484067543413,6.647867334820319,3.963325261883483
17,379.871,17.83400358352811,4.173673507897184,22.007677091425293,28.889503084935313,6.881825993510006,4.173673507897206
18,445.304,12.96655744896271,2.945380188850685,15.911937637813395,15.91193763781331,0.0,2.9453801888506064
19,489.221,13.19727972289548,2.7841955427080403,15.981475265603521,17.394468977134693,1.4129937115311577,2.784195542708062
20,503.826,14.83656649617477,3.342791551351547,18.179358047526318,19.21651518624276,1.0371571387164522,3.3427915513515245
21,557.918,9.186555861262601,1.972817216720433,11.159373077983032,11.84482995369467,0.6854568757116795,1.9728172167203866
22,566.401,17.82968039531262,4.052754407934845,21.88243480324747,30.463205230942094,8.580770427694574,4.052754407934913
24,587.672,17.85970610799269,4.41779821133241,22.277504319325097,42.90865095984566,20.631146640520456,4.417798211332524
23,582.641,21.62169664655811,4.660329248663037,26.282025895221146,51.75347988894032,25.47145399371925,4.660329248662947
26,627.063,17.05727866874076,3.755953092454001,20.81323176119476,35.33088482643484,14.51765306523987,3.755953092454206
25,620.556,18.389193722046908,4.8538499667774895,23.2430436888244,45.1179560514521,21.874912362627583,4.853849966777602
27,660.202,11.97587155341171,2.631386545905844,14.607258099317555,18.017228605117566,3.4099705058001746,2.631386545905684
28,687.285,15.821024579461671,3.933545402158052,19.75456998161972,25.204722083173692,5.4501521015540675,3.933545402157961
29,696.173,22.59108606074005,5.406233828002588,27.99731988874264,46.22278658127232,18.225466692529608,5.406233828002655
30,720.465,17.31303188065066,4.568271636310966,21.881303516961626,86.58670150165449,64.70539798469304,4.568271636310783
31,722.903,20.706476305844262,5.234361784020439,25.9408380898647,121.80177014867593,95.86093205881127,5.234361784020393
32,728.105,22.271780405426387,4.8263505856972175,27.098130991123607,120.40028642599475,93.302155434871,4.826350585697355
35,776.936,8.80724612926133,1.909433385590092,10.716679514851421,73.16495352371226,62.44827400886072,1.909433385590205
34,751.314,17.02974770008586,4.067479063104839,21.097226763190704,121.3152028121558,100.21797604896506,4.067479063104884
33,741.87,21.32441417616792,5.185300664091485,26.509714840259406,145.82951985957106,119.31980501931162,5.185300664091528
37,796.846,13.415715060429651,3.108416555356233,16.524131615785883,106.74572329766681,90.22159168188091,3.108416555356257
36,779.669,16.04222687473521,4.070892551168798,20.11311942590401,131.60236610955008,111.489246683646,4.070892551168868
38,799.184,15.49199306452647,3.72458496694453,19.216578031471002,117.53512097739065,98.3185429459196,3.724584966944576
39,810.082,20.3125994312577,5.05163939166814,25.364238822925834,143.3772172896397,118.012978466714,5.0516393916680045
41,844.728,18.17209533345887,4.3761502760928135,22.54824560955168,115.47602830996561,92.9277827004139,4.376150276092858
40,829.109,26.506986101390783,6.532681984081865,33.03966808547264,155.19993575534227,122.16026766986977,6.532681984081705
42,894.733,21.138473333558057,4.890455623297021,26.028928956855083,95.42623351532791,69.39730455847291,4.89045562329693
43,925.365,16.63199295336383,4.039910505991429,20.671903459355256,73.50909762054687,52.83719416119163,4.039910505991429
44,946.588,20.8139036691282,5.58269044952467,26.39659411865287,70.70526210607784,44.30866798742488,5.582690449524762
45,986.839,13.391212859423849,3.1877795514650646,16.578992410888915,31.516428840210665,14.937436429321679,3.1877795514651552
46,1036.67,16.67697801440953,4.350013402430341,21.02699141683987,21.02699141684002,0.0,4.350013402430477
47,1061.78,9.74895253148862,2.391507472842933,12.140460004331555,13.52364252209668,1.3831825177651353,2.3915074728429317
48,1071.97,10.330404584761698,2.6287476673722265,12.959152252133928,14.017952208863562,1.058799956729672,2.6287476673721812
49,1086.23,17.17212335369551,3.9267758386675284,21.09889919236304,21.098899192363206,0.0,3.9267758386677087
